IsLuxury,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage_Yes
1,1275.86,1.408279007,32.84,8.46,7.68,7.28,11.97,False
1,2054.95,2.152937118,55.79,8.08,10.0,3.94,3.06,True
1,550.89,2.670658129,7.71,9.45,3.76,4.54,16.3,False
1,1682.91,1.951373251,8.53,9.46,3.61,4.48,8.77,False
0,823.7,1.770990966,31.76,5.49,3.4,8.55,21.48,False
0,676.56,2.629331952,30.05,5.22,5.0,8.67,18.77,False
0,550.0,2.684066324,24.57,6.96,3.62,6.89,3.4,False
0,726.25,2.638326541,23.36,6.42,5.0,2.16,15.59,True
1,1262.21,1.706048005,24.68,7.34,3.16,5.94,3.17,True
0,550.0,1.159199645,29.14,7.53,4.81,6.64,25.46,False
0,1839.78,2.188693987,13.55,9.7,3.88,3.01,40.66,False
0,550.0,3.451758213,65.43,6.06,3.36,4.41,11.07,False
0,1579.89,3.376808826,26.46,7.47,4.97,8.01,24.81,False
0,907.53,1.706457192,3.35,6.16,2.72,8.73,14.94,False
1,550.0,2.091831452,9.69,7.98,4.59,6.04,18.1,False
1,1328.23,2.127279847,20.34,7.75,5.43,4.31,11.2,False
0,755.85,1.933425922,50.19,2.9,3.34,4.87,38.3,False
1,1317.5,1.0,40.41,9.55,6.59,6.98,6.17,True
1,1065.43,2.701915158,8.17,3.29,0.74,2.55,33.08,False
1,1188.75,1.83607054,29.64,3.86,3.67,2.11,30.45,False
1,1725.96,1.946801203,74.01,4.77,4.67,0.47,19.59,True
1,1655.84,2.255132574,48.71,6.83,6.99,4.12,44.35,True
1,1048.34,1.873363568,39.38,4.3,4.79,10.0,6.13,False
1,1352.5,1.0,27.5,10.0,7.72,6.55,15.01,False
1,798.96,1.992846293,31.33,4.32,3.97,1.91,26.49,False
1,1060.34,1.20567534,52.23,6.18,4.38,4.89,11.38,True
0,1173.95,1.806931061,4.18,8.48,3.98,0.12,40.07,True
1,718.51,1.752650482,2.75,4.88,7.46,9.68,25.38,False
1,1774.97,3.028273003,34.45,4.78,3.39,3.19,13.06,True
1,550.0,1.053248886,56.31,5.28,2.77,6.26,7.27,False
0,550.0,1.663165709,40.36,5.26,6.23,5.24,8.99,True
0,553.43,1.370236727,18.88,6.12,3.88,3.97,60.21,False
0,793.9,2.417047533,83.35,6.9,7.94,4.51,24.11,False
0,678.06,2.548304236,38.64,4.38,4.83,7.17,3.41,True
1,1056.76,2.795920545,53.28,6.68,5.34,4.71,12.66,False
1,1632.41,3.428773838,26.81,5.78,7.55,7.22,19.39,False
1,763.68,2.629109497,25.94,7.3,3.76,2.8,10.0,False
1,1300.81,3.175703887,3.26,9.01,5.51,10.0,23.36,True
1,949.38,1.974875512,13.59,10.0,2.42,0.93,27.09,False
0,596.69,1.0,31.65,5.54,1.77,9.02,2.21,False
1,1377.9,3.615851772,43.93,7.98,6.9,6.93,2.26,False
0,550.0,3.110355645,32.44,5.28,3.66,7.67,35.21,False
1,1415.76,2.421315332,7.43,8.79,5.36,6.17,15.96,True
0,1954.21,1.0,54.84,4.59,6.45,10.0,1.07,False
0,1430.63,2.618933722,33.96,8.05,5.41,7.73,6.8,False
1,1115.24,5.154720781,20.23,7.93,9.01,6.06,16.19,True
1,1223.21,2.300069676,40.7,3.57,5.79,8.4,26.64,True
1,1115.74,1.978215257,26.52,8.96,6.27,3.33,39.91,False
1,981.54,2.894196277,11.37,6.1,4.96,4.68,13.38,False
1,1375.85,1.458095606,25.38,8.25,5.43,10.0,2.98,False
1,1476.57,3.472248659,48.08,9.32,7.57,8.32,4.13,False
1,1064.35,1.0,1.84,5.97,5.86,10.0,12.47,True
0,1501.64,2.3343757,3.03,6.25,4.61,4.07,3.62,True
1,1031.45,2.830530132,25.33,6.85,3.46,10.0,11.57,False
0,1413.38,1.758432466,36.26,7.84,1.45,5.56,20.49,False
0,1273.14,1.330867053,3.1,8.75,2.29,8.11,22.07,False
1,1224.48,1.77555475,18.18,6.59,6.36,7.93,24.85,False
1,550.0,1.006560214,58.94,6.09,1.29,5.4,46.55,False
0,601.72,1.0,47.53,7.86,6.75,4.79,9.04,False
0,550.0,2.514087024,29.04,6.68,7.36,4.97,29.27,False
0,1106.95,1.0,10.43,7.17,3.77,4.9,18.26,True
1,896.07,1.608449681,43.53,4.12,0.13,0.49,0.67,True
1,855.57,2.251610513,20.32,6.84,5.24,3.31,15.39,False
0,1030.2,1.48093448,40.06,6.35,2.55,3.74,18.71,False
1,995.76,1.666930259,48.1,6.58,9.01,6.08,1.58,True
1,1707.24,2.900260221,70.95,5.01,6.25,10.0,15.48,True
0,852.81,2.903880319,19.94,7.9,3.22,8.79,3.43,True
0,1019.29,2.759608856,46.16,5.72,5.16,10.0,44.77,False
0,911.59,1.495811696,15.46,5.42,3.4,8.86,2.57,False
1,1038.3,2.141006919,75.45,6.93,3.69,7.56,6.54,True
1,897.6,1.729908192,57.64,6.38,2.96,7.25,18.81,False
0,1966.16,1.135847742,59.57,4.56,2.8,9.74,14.23,True
1,1498.97,2.412689931,33.71,8.2,4.47,6.77,38.04,False
0,579.44,1.1366348,43.53,7.57,3.62,7.11,8.27,False
0,800.65,1.220462418,28.2,5.8,3.23,7.01,26.9,False
0,1377.31,3.368342766,3.31,6.94,6.04,10.0,3.27,True
0,666.73,2.367301824,30.58,4.24,4.35,9.26,21.11,True
0,550.0,1.0,39.31,4.99,2.47,0.85,30.63,False
1,2122.41,3.772172218,27.2,8.84,7.15,6.91,20.23,False
1,1647.02,3.100505575,9.74,8.07,7.8,10.0,13.21,False
1,1408.84,2.462349474,4.96,10.0,7.77,6.32,10.1,False
0,1002.88,1.215142348,22.95,4.06,4.45,0.09,9.42,False
1,1150.13,2.590377394,5.1,4.45,3.32,0.34,9.46,True
1,1418.41,1.892099638,35.01,4.56,0.38,0.97,20.71,False
1,836.16,3.550545734,64.91,7.45,7.22,2.89,7.59,False
1,1231.79,5.464450369,15.71,10.0,6.53,10.0,3.15,True
0,550.0,1.0,60.5,5.02,0.07,4.29,52.38,False
0,550.0,1.0,25.87,10.0,0.11,1.73,6.6,False
0,1479.39,1.875358961,3.77,8.39,7.09,8.19,2.68,False
0,1013.51,1.771119733,39.51,8.33,6.97,8.29,4.92,False
1,868.5,2.819497158,51.03,7.86,5.85,7.68,25.13,True
1,1257.46,2.374892286,47.68,6.44,8.4,6.5,10.54,False
1,1138.02,1.625274646,28.96,6.12,4.12,10.0,12.2,False
1,1054.97,1.624368767,23.56,6.89,6.83,4.07,23.54,True
0,1811.78,1.190795811,3.73,8.05,5.88,10.0,6.37,False
0,550.0,2.14279479,16.52,9.84,6.06,9.1,26.55,False
1,707.34,3.362907716,14.33,7.7,8.84,9.46,8.32,True
0,713.4,1.975715824,12.85,4.96,5.23,5.53,0.31,False
0,673.11,2.882272998,67.46,5.66,4.3,5.89,34.15,True
0,550.0,1.025898476,31.03,2.89,4.57,5.56,20.36,False
1,1170.65,1.3965499,20.75,7.24,5.89,5.97,13.14,True
1,1015.91,2.523218788,53.96,5.57,5.02,1.3,13.39,False
0,937.88,2.907845566,17.61,7.54,6.64,10.0,1.57,False
0,550.0,1.138436229,30.2,4.66,2.08,7.48,29.36,False
0,650.59,2.539241979,44.25,5.99,3.01,5.3,0.86,True
0,550.0,1.710174055,61.21,5.29,4.62,5.98,1.85,True
1,1750.73,2.462969996,26.27,8.9,5.69,9.57,4.87,True
0,1672.39,1.0,20.61,5.58,5.15,10.0,3.83,False
0,961.1,1.0,31.93,6.66,4.09,7.76,34.04,False
1,1954.7,1.660421411,14.96,10.0,5.84,7.39,29.96,False
1,1458.01,2.12322477,42.61,10.0,6.59,10.0,3.71,False
1,1201.45,1.195238268,39.48,6.16,7.64,5.67,24.27,True
0,591.05,1.903719894,24.52,5.58,4.86,5.07,34.44,True
1,1044.97,3.086329592,15.47,8.11,6.45,6.25,15.42,False
1,808.5,1.911503205,30.98,7.27,8.12,5.17,19.49,False
1,1920.34,1.151180693,35.77,10.0,6.96,5.57,15.79,True
1,1528.82,3.373255555,1.12,7.37,6.71,10.0,0.14,True
1,1046.87,1.36184282,16.2,5.49,4.24,9.23,25.08,True
0,550.0,1.0,70.51,4.67,2.45,8.79,28.26,False
0,748.2,1.0,50.88,6.04,4.53,9.63,34.45,False
1,876.96,2.078238801,31.79,3.98,4.44,8.07,12.47,False
0,857.34,1.0,32.1,5.15,5.08,6.56,8.91,False
1,1937.42,1.458648745,28.92,7.22,7.26,4.76,10.55,False
1,1399.45,1.357921117,33.02,7.15,3.92,5.43,7.19,False
0,724.62,2.944334063,57.98,6.32,7.25,8.2,14.92,False
1,1086.8,1.418783393,37.82,9.72,7.09,2.86,9.79,True
0,1815.46,1.0,19.91,5.11,4.14,6.37,29.64,False
1,864.89,1.482028653,52.18,8.15,2.75,5.38,30.05,False
0,550.0,2.081040197,48.02,1.45,1.38,0.84,17.13,True
1,643.21,2.01084026,41.99,5.83,4.58,6.07,27.8,False
1,1269.2,2.816446995,30.19,5.95,7.13,10.0,8.85,True
0,911.36,1.62837391,41.82,5.93,6.2,2.04,26.32,False
1,786.27,2.973649224,17.43,7.39,3.12,7.79,26.77,False
0,1324.19,2.356585355,16.72,8.52,5.55,3.91,2.66,False
1,1016.49,1.715963464,17.68,8.6,6.99,10.0,16.87,False
1,2022.66,1.674689401,41.81,8.8,8.39,5.92,10.47,True
1,1586.68,3.034837206,0.37,8.4,6.61,8.04,4.49,True
1,931.87,2.700222152,32.4,5.35,3.96,0.91,39.11,False
0,781.03,2.104892945,31.48,8.14,6.39,9.28,6.38,True
1,1042.11,1.182183299,53.36,6.44,7.17,6.55,15.08,True
1,1025.38,2.402277253,19.95,6.68,8.46,4.28,3.32,False
0,984.42,1.0,37.17,7.93,3.87,4.69,26.94,True
1,1393.96,3.552416502,2.57,8.94,2.72,4.54,10.93,False
1,635.71,1.087785706,44.46,8.52,7.42,6.96,36.72,False
0,717.52,1.0,3.49,0.26,1.9,5.78,6.98,False
0,700.48,2.016688421,50.52,6.91,4.29,6.17,36.51,False
1,812.78,1.901236088,89.38,8.53,5.86,1.89,15.68,False
0,1287.85,1.158955673,18.23,5.98,2.51,1.95,18.77,True
1,1226.96,2.969787014,14.93,7.7,7.96,9.67,36.45,True
1,550.0,3.266299064,6.52,9.56,3.69,9.99,2.72,False
1,1501.99,2.437269814,38.35,8.15,7.37,7.29,29.55,True
0,942.63,1.286907664,32.47,9.31,5.08,10.0,7.47,False
0,1151.06,1.267256694,44.28,10.0,5.49,4.25,2.66,False
0,550.0,1.455695646,42.68,7.21,4.53,5.76,11.18,False
1,1476.34,1.886961381,8.67,9.93,7.68,5.73,19.47,False
1,1147.62,1.0,3.02,8.86,5.85,6.35,16.88,False
1,1136.32,1.375598264,46.79,10.0,4.46,6.75,9.91,False
0,550.0,1.797965159,13.65,5.89,4.01,1.65,18.11,False
1,1152.37,2.315436854,65.44,10.0,5.04,1.59,14.56,False
1,781.01,1.0,32.52,6.16,4.69,9.66,41.59,True
0,550.0,1.982703247,13.12,6.38,5.32,6.43,3.56,True
1,1289.15,1.0,13.69,7.64,3.25,6.48,37.08,False
1,1318.75,1.0,27.45,9.69,3.06,6.29,9.87,False
0,1289.64,2.711050529,14.19,5.88,2.52,0.8,28.15,False
1,985.05,2.476443205,59.09,5.53,5.93,6.43,16.39,True
1,842.83,1.752909078,3.32,8.0,5.4,6.56,17.48,False
1,1438.94,1.708344045,37.04,9.5,5.88,6.48,11.2,False
0,550.0,1.168319708,4.97,6.72,3.63,3.03,39.4,False
0,638.03,1.0,33.65,8.44,3.28,4.85,31.42,True
1,1653.32,1.949173314,52.73,7.55,5.2,6.84,22.17,False
1,2063.7,2.505643193,81.49,3.7,5.46,3.83,46.16,True
0,550.0,1.0,49.3,5.02,1.96,7.79,19.95,False
0,661.47,1.576468113,2.68,8.04,3.37,1.89,13.29,False
1,550.0,2.029228483,7.47,10.0,4.07,1.81,2.44,False
1,1732.87,2.089676032,58.97,8.36,5.06,7.36,18.48,False
1,1597.54,2.996134084,37.72,10.0,7.41,6.26,12.2,False
1,1187.73,2.251833592,20.07,7.09,4.15,8.77,11.56,True
0,550.0,1.977486138,12.29,3.95,6.2,6.56,2.74,True
1,1026.67,2.537077068,53.39,5.62,5.9,3.64,26.14,False
1,645.31,3.831097406,39.0,8.88,6.64,9.56,5.85,False
1,1965.15,3.961874875,33.12,7.39,4.33,5.65,8.05,False
1,1199.68,1.332144296,22.86,6.07,6.24,2.9,29.88,True
0,561.99,1.0,16.54,5.46,3.57,4.01,35.88,True
1,550.0,3.832878952,29.26,7.55,5.73,10.0,10.3,False
1,1765.4,1.93449809,40.56,7.43,7.0,3.62,17.42,True
0,647.33,1.899080978,41.62,6.93,3.73,6.93,11.28,True
0,751.34,2.64550449,26.32,7.6,3.84,4.86,49.43,False
0,550.0,2.050539576,49.79,5.65,2.29,1.05,35.77,True
1,1055.58,2.438118551,49.74,7.96,7.69,5.88,32.61,True
1,1406.82,1.100280242,22.98,7.64,8.24,10.0,28.52,False
0,550.0,1.286366276,21.92,7.02,3.67,4.54,38.31,False
0,777.03,1.0,19.61,6.98,5.04,9.15,29.88,False
0,1244.67,1.0,47.68,4.96,3.56,4.97,3.92,True
0,550.0,2.35447971,66.59,4.53,2.7,10.0,24.27,False
1,555.88,1.647742737,19.56,8.67,5.99,7.29,2.37,False
0,962.42,1.0,22.09,6.91,6.92,0.93,11.18,False
0,550.0,3.309925037,49.64,5.75,3.0,7.14,0.43,False
1,758.96,1.0,11.55,7.46,5.6,5.4,15.55,True
0,550.0,2.195009864,37.23,7.79,5.55,3.79,14.52,True
0,550.0,2.304389506,25.07,6.46,5.77,5.33,20.29,False
1,1487.28,1.0,15.28,7.12,6.06,8.25,9.46,False
1,1465.01,1.142443098,37.95,6.86,5.26,8.19,41.14,False
0,993.75,1.188211794,46.55,8.66,6.88,5.32,12.34,False
0,550.0,1.949993021,46.8,5.78,3.63,4.5,12.4,True
0,757.98,1.0,17.33,4.49,4.13,7.93,0.54,False
1,2129.83,2.629745897,36.77,10.0,8.97,8.32,20.87,False
0,674.64,1.246114285,13.36,4.96,3.95,7.81,12.54,False
1,1545.95,2.142643009,35.09,10.0,8.18,6.51,10.25,False
1,1496.88,2.740759061,28.01,10.0,7.48,5.88,0.01,True
0,1488.04,2.590808927,22.05,6.58,3.96,4.06,15.9,False
1,897.54,4.078440573,7.54,9.49,6.82,5.01,12.48,True
0,1205.53,1.087794174,66.61,8.62,5.12,2.23,8.05,False
1,666.52,1.0,47.59,5.41,4.33,10.0,9.19,True
1,628.88,1.986326517,41.63,4.08,2.12,0.65,28.63,True
1,1541.98,1.741463873,35.23,10.0,8.53,4.67,1.9,False
0,1045.42,1.449274842,4.95,2.61,2.78,10.0,23.68,False
1,1285.87,2.684899855,38.81,8.32,3.9,10.0,23.0,False
1,1148.28,2.399158299,90.37,5.64,1.67,0.85,38.62,True
0,550.0,1.701678949,4.3,9.14,4.51,9.82,20.35,False
0,770.2,2.046171482,45.32,4.79,5.14,9.82,18.51,False
1,1746.58,2.404733393,26.04,5.1,8.01,10.0,10.77,False
0,895.14,1.590665111,38.7,5.24,4.91,7.14,16.53,True
0,922.14,2.201287453,36.83,4.23,5.89,3.86,18.08,False
0,1005.43,1.0,53.07,7.32,1.86,4.93,11.77,True
0,954.69,1.838261156,43.88,2.77,0.15,1.22,15.23,False
0,550.0,1.96218746,46.88,6.18,2.74,3.11,2.11,True
1,588.25,3.185778228,47.94,7.95,5.2,7.68,9.02,False
1,1644.94,3.358326898,42.01,4.78,7.47,1.69,24.32,False
0,967.51,1.841319858,22.47,9.66,6.57,8.55,20.39,False
0,798.61,1.569698146,36.1,7.89,3.92,8.99,31.12,False
0,550.0,2.63613339,43.24,8.03,5.85,8.63,21.18,False
1,958.49,4.833488876,31.51,10.0,7.85,9.09,19.78,False
0,808.03,1.127582381,31.34,7.27,3.85,6.18,19.64,False
1,1173.3,1.969105859,7.44,10.0,7.64,7.44,8.96,False
1,1240.92,2.308406942,60.77,10.0,6.39,1.47,34.28,False
0,1334.77,2.749004843,57.07,6.7,7.5,10.0,6.6,False
1,853.49,2.157362195,13.94,7.71,5.61,9.69,13.32,False
1,806.32,2.393869424,15.42,7.84,4.08,4.56,29.33,True
0,550.0,2.213929011,44.39,4.13,0.17,2.95,6.08,False
0,1021.28,1.588290693,14.06,6.03,4.4,2.56,16.94,False
0,1743.94,3.646045235,40.36,6.4,6.1,8.49,11.18,False
1,1371.0,2.005352188,13.65,7.06,5.65,9.13,16.49,False
0,993.36,3.085294041,37.0,7.25,5.56,5.86,11.92,False
0,847.13,1.0,40.58,5.94,2.56,6.09,7.01,False
1,1338.96,3.277371785,43.5,4.36,2.75,5.46,49.81,False
1,934.62,2.7828403,23.99,10.0,5.74,4.06,32.8,True
1,1578.04,1.648289366,22.54,7.9,6.26,3.89,3.23,True
0,657.69,1.0,18.7,7.65,0.62,7.01,6.7,False
0,589.27,2.242666173,13.26,8.42,7.04,7.79,12.52,False
1,1441.86,1.129783364,40.12,7.75,6.47,7.08,15.05,False
0,944.74,1.70991746,18.89,8.52,2.93,7.81,9.33,False
1,804.0,3.209931812,2.7,6.19,6.2,9.67,3.68,True
1,1091.16,2.048895801,30.23,10.0,7.65,4.34,1.73,False
0,550.0,1.0,37.74,4.68,2.45,3.44,29.99,True
1,1644.34,3.604722135,25.55,5.92,5.24,6.41,2.78,False
1,1245.36,1.0,48.94,8.16,3.69,6.36,19.67,False
0,574.93,1.340327819,37.67,5.85,2.16,8.86,12.02,True
1,1187.94,1.100998953,2.47,8.64,4.45,6.81,4.17,False
1,988.48,1.478648763,1.22,4.51,4.09,8.59,20.55,False
0,1187.21,2.373100763,20.93,4.91,4.74,7.73,1.53,False
1,818.83,1.0,44.12,4.35,2.79,4.6,40.61,True
1,1282.25,3.294097827,27.25,8.6,4.35,5.64,27.75,False
1,561.66,1.0,16.98,3.64,2.48,10.0,24.15,True
1,550.0,2.394913408,45.68,7.66,4.29,7.75,25.71,False
1,846.32,1.0,50.98,5.03,4.16,8.23,0.44,False
1,1555.16,3.00057019,44.82,4.56,4.43,7.78,29.79,False
0,632.84,1.0,35.64,7.85,4.24,6.49,20.04,True
0,774.9,1.0,26.26,7.42,7.21,2.93,47.08,True
1,550.0,1.003707677,12.87,5.23,3.68,4.67,26.59,False
1,604.7,1.398602621,23.05,4.65,4.1,9.77,11.37,False
1,1660.73,2.462371258,12.55,9.18,4.24,8.1,30.23,False
1,1030.27,1.306311993,62.82,5.96,3.43,1.41,8.84,False
0,907.67,1.491771879,19.17,8.54,6.64,9.01,22.88,True
1,550.0,1.0,40.06,4.59,2.95,2.91,14.3,True
1,550.0,1.103740204,31.2,3.84,2.79,6.24,18.41,False
1,1930.03,1.582417956,19.86,6.08,4.96,10.0,7.48,False
0,550.0,2.954282862,25.2,2.56,2.34,0.64,8.39,False
1,987.0,3.556596677,27.97,10.0,8.09,10.0,8.94,False
0,920.23,1.322823373,56.68,5.81,6.01,7.23,27.16,True
0,962.64,1.434845642,52.53,7.81,1.49,6.26,23.94,False
0,984.08,5.152481687,37.81,6.44,6.05,5.52,3.22,True
0,754.31,1.0,43.88,4.17,5.03,6.18,34.64,True
1,1394.47,3.616210489,45.53,6.78,5.45,8.41,1.5,False
1,1406.33,2.691176163,13.03,8.5,7.52,4.65,2.4,False
0,550.0,1.0,38.62,5.63,3.37,3.15,1.18,True
1,1297.6,3.036959917,29.19,10.0,6.6,8.14,19.28,False
1,1095.87,2.496769408,63.3,6.32,3.59,10.0,5.08,True
1,1027.66,3.398431562,11.9,8.94,8.02,9.15,52.37,False
1,550.0,3.557038767,27.32,10.0,6.87,6.69,15.96,True
0,1789.94,1.0,44.43,4.87,1.99,3.36,25.18,False
0,550.0,2.032352142,24.73,6.45,2.79,8.63,10.43,False
0,1244.05,1.0,23.75,6.48,3.81,7.93,10.24,True
1,1494.81,4.616437934,14.74,10.0,6.13,3.76,9.72,False
1,1929.23,3.255581475,51.54,10.0,8.9,5.26,2.89,True
1,1967.05,2.23160793,23.29,9.27,7.34,5.22,17.71,False
1,550.0,1.527471749,62.44,6.36,2.64,4.98,22.58,False
0,680.92,2.978323616,9.63,6.72,3.51,5.45,2.8,False
1,863.99,2.350976374,44.02,7.37,6.23,10.0,1.91,False
1,998.35,1.218721708,6.78,6.32,5.52,5.76,32.4,False
1,1291.47,1.708679822,20.22,6.07,3.39,5.43,25.53,True
1,559.06,1.0,35.66,6.08,2.68,3.56,17.84,True
1,834.77,1.815115957,10.11,9.2,6.13,7.42,21.97,True
0,1373.52,1.478582137,40.27,6.6,4.67,6.25,16.62,False
0,644.33,1.767759052,9.84,7.97,3.54,3.46,8.5,False
1,720.33,1.936680919,25.88,7.88,3.67,10.0,0.83,True
1,1082.47,3.742363,3.82,9.57,8.78,9.24,0.14,False
1,722.72,1.0,67.67,7.7,2.61,6.57,15.28,True
1,1287.6,2.404376522,37.77,6.72,6.18,5.74,17.31,False
0,550.0,2.897126928,41.38,6.57,2.12,1.83,22.32,False
1,801.77,1.571140719,36.55,7.19,4.21,5.02,20.33,False
0,613.71,1.320775716,44.17,10.0,4.85,9.4,27.96,False
1,1343.93,1.082210054,41.03,5.21,3.22,9.57,32.86,True
0,1047.19,1.154523323,21.2,0.89,1.35,9.27,25.27,False
0,730.3,3.465489528,24.96,6.34,5.92,8.4,5.83,True
1,1133.71,1.013462153,36.18,6.39,7.2,9.27,31.74,False
1,804.42,1.731522354,48.71,8.31,6.19,8.29,14.28,False
1,901.82,2.308496355,28.72,8.19,7.51,6.46,4.34,False
0,1605.01,1.0,11.83,6.59,5.99,4.48,12.36,False
1,953.78,1.623211954,26.11,5.14,3.49,10.0,28.72,False
0,760.77,3.255048964,8.09,4.99,5.17,3.61,4.34,False
0,1108.17,1.0,34.18,3.75,4.72,6.17,27.91,False
1,982.87,2.100869448,17.54,7.62,5.51,3.37,34.62,True
1,758.47,1.0,45.77,4.69,3.01,2.89,29.78,False
0,1013.78,1.0,24.69,5.74,5.49,3.72,8.55,False
1,1448.76,2.803462253,27.39,6.96,8.07,4.5,12.67,False
1,1601.24,1.0,45.98,6.7,4.86,7.02,13.81,True
0,1025.08,2.518201312,19.88,8.99,6.17,5.08,14.62,True
0,698.31,2.075840252,44.86,5.82,2.7,4.72,26.45,False
0,820.47,1.783050325,36.6,8.95,7.84,9.59,32.53,False
0,720.92,3.057766052,47.08,6.35,5.09,9.56,17.24,True
0,837.37,1.0,51.05,6.96,2.77,10.0,36.03,False
0,550.0,1.620942638,29.13,3.35,4.02,9.07,7.75,False
0,1589.48,1.649524983,23.97,8.89,3.09,1.4,21.3,False
0,550.0,2.599736227,10.63,2.98,3.62,0.06,34.72,False
1,1423.57,3.7360299,21.33,8.87,9.68,4.03,11.77,False
0,1941.73,1.394729926,23.16,6.01,4.18,5.18,26.37,False
0,646.13,2.232483995,9.66,7.11,3.06,1.54,23.97,False
1,1627.88,3.360291165,42.88,9.02,6.75,5.41,11.74,True
1,1696.32,1.163624985,35.16,10.0,8.8,10.0,21.29,False
1,1176.46,2.072439302,26.29,8.32,5.79,5.44,29.55,True
0,690.82,1.723999447,50.05,9.52,6.3,3.7,1.17,False
0,550.0,1.459498305,28.22,4.92,1.41,6.3,1.2,False
1,839.76,1.026853842,47.83,8.98,6.95,10.0,8.14,False
1,1258.98,2.013493145,11.81,6.87,5.01,8.53,22.47,True
0,1494.94,1.235246366,41.5,5.47,2.76,9.54,1.89,False
0,1138.83,1.748237357,27.72,5.5,3.11,9.37,8.28,True
1,1356.81,3.258387579,1.61,7.17,5.96,6.62,11.41,False
0,834.23,3.28414431,19.97,6.52,3.25,8.81,19.2,False
0,823.43,1.045248324,13.51,8.06,5.39,8.13,30.86,False
1,1487.6,2.934959211,17.89,6.97,7.9,10.0,14.97,False
1,1117.95,2.118546351,11.89,9.35,6.45,6.38,4.12,False
1,900.27,3.608167067,20.22,7.61,8.65,10.0,4.32,True
0,854.43,1.769117831,13.6,5.24,8.55,8.72,34.48,False
1,1255.38,3.070620869,54.16,8.53,6.82,9.91,3.53,False
1,1567.15,1.917796498,31.82,7.98,6.21,5.59,20.34,False
0,1706.41,2.132458556,33.02,8.45,6.99,6.52,20.86,False
1,1681.2,2.360848428,30.33,9.04,5.12,9.44,30.38,True
0,1153.38,1.032121778,6.17,3.17,0.07,3.82,40.3,False
1,1572.46,1.122733271,30.2,4.22,9.42,5.54,22.68,False
1,1291.47,1.0,19.63,7.94,8.61,9.08,4.13,False
1,1481.34,1.0,22.49,9.69,5.85,4.1,1.91,True
0,806.87,1.542992759,42.53,7.62,4.4,5.97,28.58,True
0,634.94,1.0,68.17,4.29,3.43,0.19,5.01,False
0,1159.89,1.270642072,23.36,8.43,2.76,3.85,3.98,True
0,1260.53,1.403670698,28.69,6.93,5.31,5.63,0.98,False
1,1928.68,2.366514313,22.35,8.03,6.93,10.0,19.88,False
1,550.0,3.633748742,33.56,5.16,3.05,8.1,28.01,False
1,1040.56,1.0,8.89,10.0,8.66,10.0,12.19,False
0,857.2,2.327397291,1.5,8.75,4.03,4.25,32.98,False
1,1647.88,1.0,39.02,6.18,4.37,2.0,0.09,False
0,1521.66,1.0,31.69,3.93,1.76,1.09,30.23,True
0,550.0,1.364844596,20.36,8.9,5.61,3.98,13.45,True
1,797.3,2.861444856,42.4,8.09,6.14,10.0,13.61,True
0,692.78,2.087698039,49.8,10.0,7.45,10.0,15.01,False
0,977.85,2.425019889,39.1,4.25,3.8,1.08,8.43,True
0,710.7,1.0,8.59,8.88,5.61,4.39,10.39,True
1,1459.79,3.546818063,7.1,4.51,4.07,8.42,13.46,True
0,1073.17,2.784915284,40.22,7.11,4.82,6.82,54.19,False
1,1640.35,1.0,46.36,6.41,4.9,5.0,21.28,True
0,1028.83,1.894839593,10.24,7.93,5.05,5.28,23.16,True
0,968.4,1.83299545,44.0,4.81,1.59,8.91,20.49,False
0,715.82,1.414232015,1.88,6.54,4.07,3.41,7.36,False
1,2177.7,3.355930759,24.26,10.0,7.15,7.96,25.62,False
0,1216.64,1.0,0.11,10.0,6.64,5.58,49.81,False
0,1286.07,2.715201171,54.68,6.27,6.26,4.86,32.31,True
1,773.75,1.590550172,12.94,9.16,4.57,7.22,3.21,True
1,1482.32,2.723281068,34.22,5.07,6.67,5.28,33.43,True
0,1067.3,3.391638755,11.73,6.06,8.04,0.07,29.33,False
0,841.26,1.0,26.9,9.74,4.34,9.94,24.79,False
0,550.0,2.722173555,31.51,5.7,2.85,8.67,7.36,False
1,1625.2,1.21043069,13.9,6.62,5.7,3.87,5.04,False
0,550.0,1.217359117,31.09,8.01,4.58,10.0,19.54,False
0,550.0,1.425486945,11.76,6.01,2.05,6.49,33.89,True
0,574.35,1.166722066,6.61,3.67,6.56,6.81,16.48,False
1,1302.08,3.287337664,32.03,8.26,7.86,10.0,18.01,False
0,1679.53,2.175178307,14.86,9.21,8.08,7.38,12.43,False
1,759.22,2.185390846,0.14,6.66,4.96,9.05,26.94,False
0,876.67,1.0,12.17,5.49,6.32,9.22,11.85,False
0,908.8,2.885796898,34.59,7.03,8.09,5.32,17.36,False
0,705.09,1.174726728,43.91,6.93,6.24,4.65,19.27,False
1,550.0,1.766462384,21.83,5.81,1.52,10.0,5.71,False
1,1128.51,3.701784289,16.78,8.95,2.93,2.78,34.95,False
0,550.0,2.567243569,29.21,4.81,2.4,9.2,15.24,False
1,1920.59,3.715051657,25.72,8.04,7.29,5.85,9.54,False
0,550.0,2.206816636,38.25,4.58,2.28,0.58,25.98,False
1,820.01,2.566845148,52.33,7.82,3.44,2.83,35.11,False
0,640.47,2.575469432,8.79,5.56,7.64,6.89,9.5,False
