SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Windows,PreviousSalePrice,Garage
590.26,2.134994742,4,327.18,2.54,7.58,23.48,16.7,97.15,1.16,4.43,3.25,8.56,23,284578.9049,0
1148.9,2.193575294,2,323.78,26.85,5.78,15.06,0.76,97.51,2.15,5.37,3.56,5.68,19,204490.4702,1
691.05,1.0,5,1185.71,39.52,7.33,21.72,14.61,87.69,0.87,4.76,6.55,5.24,12,335460.7798,0
550.0,3.325822755,5,576.66,10.27,8.85,61.5,4.78,95.9,0.82,6.32,2.74,4.05,9,412348.2183,0
1037.71,1.09209856,4,395.12,26.89,8.24,8.52,34.18,95.86,1.43,3.73,3.78,4.91,18,388747.194,0
773.75,1.590550172,5,890.83,12.94,9.16,0.01,3.21,95.37,0.94,4.57,7.22,8.69,8,347110.7173,1
1245.13,3.67430765,3,169.52,57.22,10.0,61.1,24.2,95.94,2.68,5.4,2.86,2.98,45,247773.101,0
1356.47,2.446400298,4,748.5,32.25,8.38,17.03,1.45,93.67,1.54,6.04,8.61,8.25,20,622772.8789,0
1755.48,1.225548443,3,140.31,32.19,6.6,9.17,35.93,91.36,1.49,4.68,0.57,4.93,16,395890.0818,0
637.7,1.96507603,3,456.05,16.67,5.28,1.98,26.33,89.76,0.97,4.29,1.39,5.68,13,288034.1127,0
723.46,2.234002545,3,593.17,53.44,9.73,2.82,26.92,99.9,0.1,7.21,7.97,3.83,16,250062.6634,0
897.54,4.078440573,5,1032.54,7.54,9.49,38.12,12.48,92.93,1.34,6.82,5.01,5.8,9,818819.4606,1
1828.53,2.939570181,3,495.75,34.54,7.72,37.31,2.44,88.35,1.31,3.56,6.66,5.69,23,384069.7557,0
665.08,2.189400413,3,342.61,24.14,7.08,66.85,6.16,93.21,1.23,4.08,0.77,7.28,8,350880.8964,0
1831.8,1.615807178,2,480.02,15.22,5.41,57.58,12.7,87.94,1.36,3.43,4.49,3.4,8,337764.622,0
1227.32,2.113495967,3,332.52,33.78,8.49,33.16,9.72,97.71,0.87,6.4,1.01,1.58,13,308975.0067,0
1035.96,1.583156367,5,517.48,25.97,8.61,43.08,25.14,96.43,1.2,4.82,8.67,7.2,8,328138.5727,0
1761.86,2.597802573,3,139.96,4.39,9.57,27.3,3.74,90.15,1.02,8.19,10.0,6.64,9,662927.3922,0
1758.29,2.053357734,2,244.15,22.51,4.66,35.71,24.88,96.75,1.73,7.31,0.53,2.6,21,279371.8426,1
550.0,3.205732454,4,1016.87,47.79,5.62,97.65,25.45,93.95,0.43,1.97,4.33,0.26,44,249312.952,0
1156.68,2.565439217,2,138.9,45.17,5.27,39.59,27.21,87.26,1.43,4.91,0.97,3.57,35,317685.185,1
1004.32,1.224511224,4,760.44,42.14,4.85,16.48,2.72,88.95,1.65,3.27,5.45,4.42,8,321353.8058,1
1176.06,1.486825011,4,509.53,40.06,8.16,3.51,16.47,97.78,1.61,4.9,1.94,2.38,14,286103.9684,1
1027.31,1.999898506,2,477.06,8.24,9.01,50.79,12.5,92.45,0.6,4.95,6.48,6.8,17,361870.9563,0
1322.13,1.064508593,4,438.24,39.86,6.61,6.34,19.99,99.9,1.8,6.94,9.94,7.13,7,300866.2822,0
651.47,2.292384385,4,514.8,71.64,9.4,4.57,5.9,97.11,1.46,4.43,5.47,7.17,17,301192.8383,0
1092.14,3.900964573,4,344.8,25.94,7.1,45.81,25.77,86.74,2.22,6.07,5.92,7.25,21,407807.2703,0
643.1,1.552635809,5,1068.25,28.53,7.97,108.74,15.72,94.39,0.97,3.08,5.95,8.27,16,535156.1293,0
1147.62,1.0,4,657.62,3.02,8.86,60.9,16.88,97.23,1.55,5.85,6.35,7.73,11,256673.1538,0
597.29,1.9457456,4,146.63,35.37,8.66,12.39,11.42,92.86,2.03,5.5,7.64,6.42,20,221885.2799,0
1528.58,2.118791517,3,531.36,29.4,8.73,58.07,3.81,93.39,1.02,5.11,8.84,8.1,5,396040.1606,0
1292.68,2.600825843,3,543.48,32.08,7.28,2.25,7.33,85.69,1.17,5.52,9.76,10.0,27,464715.5887,0
1996.41,2.46466609,4,470.03,3.51,8.22,44.21,27.26,99.9,1.26,10.0,7.45,9.92,10,634778.6772,1
839.82,2.81015542,5,700.17,3.51,4.61,58.65,34.84,87.49,1.04,5.21,5.87,6.26,9,369268.597,1
1228.64,2.492585287,3,634.83,31.0,9.11,8.56,34.14,98.26,1.58,7.61,3.71,2.74,4,383794.4203,0
759.22,2.185390846,2,507.23,0.14,6.66,33.25,26.94,99.9,2.1,4.96,9.05,9.2,26,316481.2214,0
702.41,3.918882667,3,819.36,48.76,9.12,29.51,16.33,99.9,2.41,6.42,10.0,8.97,11,205762.915,0
1009.88,4.172887365,3,1151.39,53.47,6.14,2.43,10.29,94.88,1.63,6.75,5.33,3.13,18,238363.5957,0
1615.39,2.753904538,4,457.9,49.62,4.86,33.53,12.25,90.09,1.67,3.8,6.46,2.44,10,512972.4269,1
1319.82,2.760656615,3,492.75,21.5,10.0,37.36,18.76,99.9,1.41,7.96,10.0,10.0,12,609171.4957,1
1214.64,1.68113287,3,280.53,14.21,6.63,21.63,2.96,97.54,1.48,9.85,8.3,9.11,20,313128.2719,0
550.0,1.051710353,5,222.26,64.69,7.32,49.18,17.88,92.13,2.02,1.25,8.84,5.62,7,230585.9273,0
1745.5,2.63114918,4,140.84,23.53,9.52,33.1,12.77,97.36,1.54,8.24,9.75,6.28,12,472545.0982,0
1542.55,1.487850444,4,278.23,18.91,7.61,41.62,3.32,94.86,1.28,5.22,8.89,6.18,10,584656.2107,0
1666.6,2.95049827,3,601.89,19.93,7.14,84.8,10.68,93.24,1.52,5.01,4.44,5.85,16,462356.9435,0
2612.94,1.758716568,3,71.85,9.22,10.0,38.67,3.73,99.78,1.64,7.87,3.23,6.19,14,696854.7321,1
550.0,1.706601611,1,477.04,43.63,6.49,20.13,48.17,97.59,1.48,2.45,3.01,3.71,30,405322.6163,1
1396.01,2.963864091,5,554.38,67.25,7.96,57.78,8.35,95.91,1.45,7.2,2.38,4.33,23,494610.9598,0
1361.24,2.250366564,2,822.86,32.17,8.45,54.73,5.36,95.77,1.12,6.42,6.25,6.38,39,247778.8189,1
2170.18,1.033155438,2,223.46,4.33,8.43,50.89,3.51,89.62,0.3,4.58,6.33,4.67,18,388460.3769,0
1041.99,2.683124901,4,345.04,30.18,4.67,55.61,16.72,93.72,1.35,4.52,9.3,8.2,16,329751.0944,1
1635.13,1.769192434,3,285.85,19.8,6.61,8.43,16.55,87.4,1.58,6.96,10.0,4.12,10,522381.8816,0
2121.6,1.971589809,3,416.2,62.78,7.3,47.98,22.78,90.52,1.07,5.92,6.65,8.41,22,518605.8821,0
857.66,2.52511429,4,403.3,26.87,8.16,97.92,24.34,90.43,1.81,3.71,5.19,6.13,17,321125.9359,1
1663.62,4.052856868,3,381.97,47.81,6.66,118.65,28.11,91.33,2.33,8.03,3.83,5.26,12,438017.921,0
1751.95,1.762293577,3,662.06,22.74,9.06,7.4,0.11,91.6,1.76,8.17,7.75,8.43,13,352072.0665,0
1144.82,3.092493176,3,273.57,27.22,9.33,70.92,8.66,97.42,1.33,5.21,8.97,7.04,6,495872.6611,0
1530.65,1.0,3,279.94,28.18,8.58,0.76,11.45,89.54,0.76,3.47,10.0,10.0,12,293173.5014,0
1487.6,2.934959211,2,660.53,17.89,6.97,39.4,14.97,99.9,1.03,7.9,10.0,6.86,18,298730.5564,0
1679.48,1.808388196,2,257.07,65.43,7.31,27.07,5.64,89.85,1.7,5.44,4.77,8.86,48,250082.6755,0
959.09,4.470381291,3,476.4,36.75,5.63,51.7,53.55,87.38,1.92,6.29,8.51,7.2,13,356448.481,1
1555.16,3.00057019,3,294.43,44.82,4.56,44.85,29.79,85.46,0.79,4.43,7.78,5.88,8,370346.1879,0
1433.84,3.665175518,4,96.84,27.17,8.15,48.04,2.3,86.1,0.79,6.9,10.0,6.76,21,513025.8891,0
550.0,3.465362174,4,897.81,23.43,6.93,11.96,18.39,94.32,1.8,5.31,7.05,2.93,13,230916.6013,1
923.29,2.675621536,1,735.72,23.68,8.84,2.06,19.28,97.14,1.88,6.07,9.29,9.07,27,202191.0282,0
1488.9,2.141028798,4,734.17,49.2,7.69,21.5,9.96,91.53,1.52,6.75,2.4,4.86,16,479639.0619,0
942.19,1.927091786,3,406.44,40.42,9.01,41.4,45.32,98.32,1.05,7.68,6.45,5.05,10,454110.1448,0
1003.86,1.251391429,5,507.85,29.61,6.85,9.36,10.88,95.67,2.07,3.16,10.0,6.22,10,254903.3722,0
1459.42,1.0,4,54.79,24.23,8.82,33.86,1.37,92.33,0.4,4.77,6.49,9.3,34,476266.6263,0
1039.85,2.235167327,4,240.42,7.39,8.72,49.33,13.26,93.16,1.82,3.61,6.52,6.1,23,331009.2945,1
1229.28,1.941510448,5,113.92,63.14,8.22,41.59,28.62,92.03,0.81,6.08,8.9,10.0,15,526043.9889,0
1359.74,3.477821201,4,515.75,22.8,10.0,45.27,14.49,92.3,1.82,4.76,2.63,4.25,13,435714.2437,1
1417.36,2.156583472,2,391.11,30.53,6.14,39.82,9.05,95.8,1.68,4.88,5.51,6.42,5,240467.6221,1
1391.97,1.342067287,3,677.48,14.8,9.46,18.37,21.95,99.68,1.78,8.76,6.37,7.02,28,350893.6882,0
2186.44,2.98963516,2,626.15,47.12,7.3,46.46,5.55,99.08,1.98,8.59,7.45,4.88,12,492653.7133,0
1679.32,1.831668548,3,407.86,48.44,7.8,98.62,24.43,97.15,2.0,8.54,7.95,4.12,15,377980.0418,0
634.61,1.558218369,5,286.52,44.41,7.07,8.78,24.48,84.27,1.53,4.49,7.22,5.59,28,240649.4869,1
1124.58,2.424165332,3,98.5,38.28,8.88,95.29,12.42,89.55,2.62,6.55,6.6,7.2,14,288605.9177,0
733.82,2.977502516,3,440.05,32.07,5.8,104.19,0.89,84.79,1.6,4.6,1.08,2.08,11,460347.5865,0
1003.5,2.233837665,3,382.44,62.58,8.32,30.42,9.59,93.56,1.01,5.95,4.04,5.27,7,285407.6512,0
1128.99,2.470981032,2,1206.43,54.51,5.74,53.32,1.18,93.7,1.39,5.52,10.0,6.46,13,255336.9093,1
974.69,2.226455178,4,1009.17,47.28,7.31,13.49,5.82,95.35,1.48,7.57,10.0,10.0,23,308145.3169,0
1115.12,1.676391325,4,356.96,22.86,6.2,34.46,46.51,89.86,1.97,3.78,5.8,6.79,21,322155.7785,0
1391.84,3.450977844,3,388.21,58.39,6.8,3.62,37.51,99.9,1.97,4.81,9.48,7.26,20,361439.7058,0
559.96,2.534844934,3,298.95,54.76,7.38,14.72,13.59,97.11,1.2,7.76,7.81,4.63,8,396943.8143,0
774.1,2.465262497,4,280.19,35.74,7.35,36.78,13.44,91.09,1.86,7.27,8.52,4.63,6,255662.1158,0
774.56,2.70561168,3,1003.29,44.58,8.15,0.32,16.49,89.55,1.25,7.71,2.61,5.51,21,260188.9539,0
1310.08,4.552543779,5,742.73,60.45,8.7,137.11,31.9,87.17,2.1,7.16,10.0,7.7,16,480433.3289,0
915.16,3.496440954,2,190.94,42.14,6.91,55.82,47.98,93.39,1.23,3.88,4.53,8.08,19,197961.5921,0
1587.13,1.0,3,947.19,32.86,7.61,3.49,0.56,98.97,1.82,7.67,4.98,8.14,16,569669.9328,1
1808.71,5.533968579,1,604.75,20.24,9.5,43.87,5.86,88.91,1.81,7.24,4.69,6.45,11,440594.7677,0
1057.86,2.866051239,3,889.21,10.35,9.78,78.31,14.71,90.93,1.87,6.78,10.0,8.4,8,334174.1701,0
1515.07,1.5055028,3,949.39,57.27,6.19,64.97,6.0,96.8,1.78,4.64,5.64,4.95,17,262207.9614,0
758.96,1.0,3,241.79,11.55,7.46,71.17,15.55,90.36,1.26,5.6,5.4,5.16,24,291749.467,1
1638.91,1.47430386,4,831.23,9.47,7.55,69.93,17.6,99.9,0.91,4.46,6.61,5.31,12,415917.9034,0
1156.34,2.073778712,2,750.87,52.07,6.14,91.68,32.15,99.9,1.61,3.49,8.73,6.72,13,256482.6683,0
1027.22,2.744670165,3,166.11,17.4,5.58,101.68,17.23,94.02,1.05,3.53,8.05,6.97,18,276389.253,1
1024.76,2.666020882,2,362.38,48.71,7.54,10.27,17.86,99.9,1.4,10.0,6.09,9.3,9,409811.0464,0
1472.5,1.0,3,738.15,36.89,5.78,22.44,40.14,85.91,0.43,6.6,8.06,8.42,22,254720.7677,0
896.81,2.806979293,4,501.62,50.41,8.49,36.43,25.7,83.91,1.14,3.55,3.82,5.61,21,375487.8369,1
953.51,2.395610555,2,344.14,43.08,6.65,65.38,14.43,90.13,1.23,3.98,1.66,3.82,16,303945.1492,0
1175.07,3.083469021,4,175.45,26.41,8.58,44.08,11.09,95.87,0.79,4.79,10.0,6.6,10,498897.58,0
1179.79,1.753050677,3,701.7,33.95,8.67,66.06,1.61,99.73,1.18,7.78,7.88,9.04,19,437240.1396,1
1496.13,3.009158001,4,533.45,7.99,5.82,13.48,18.91,94.21,2.8,6.72,7.73,8.55,7,504701.4498,1
550.0,1.911317526,3,333.86,43.69,5.56,60.0,2.22,99.9,1.48,3.37,6.39,8.43,13,282402.8688,1
1389.32,1.932042881,4,418.03,22.56,10.0,43.46,5.71,98.55,1.84,5.09,4.98,8.19,6,419519.2068,1
852.64,1.938745922,5,428.46,24.87,9.93,15.62,4.32,98.23,1.52,4.7,8.69,7.89,52,409590.6878,0
808.5,1.911503205,3,130.41,30.98,7.27,63.87,19.49,92.23,2.28,8.12,5.17,6.05,38,270284.0126,0
1469.8,3.000279792,2,516.4,29.53,9.25,25.07,23.8,99.9,1.06,9.02,7.47,8.18,20,384927.697,0
1196.2,1.064175982,4,136.35,31.07,10.0,15.11,11.92,99.9,1.62,7.95,6.02,5.88,6,308736.1876,0
1866.75,4.206168344,3,298.67,16.52,8.15,17.97,2.07,92.63,1.33,8.57,3.04,6.58,17,533741.489,0
1594.27,2.683619586,2,616.64,35.59,7.72,55.03,24.36,87.72,1.68,5.52,8.85,7.82,27,239061.7804,0
1156.97,2.01838007,4,479.93,18.81,6.7,95.71,27.87,90.25,1.7,2.82,6.59,5.65,17,337875.5633,0
1237.01,4.135385948,3,395.55,33.33,10.0,43.39,1.83,87.04,1.07,8.26,6.04,4.65,9,488659.2802,1
1154.13,2.286171845,4,599.28,40.54,7.18,5.65,0.27,91.65,1.2,3.92,8.45,5.41,7,387435.4081,1
550.0,3.04978734,5,266.97,23.76,7.25,78.48,11.32,85.79,1.8,4.83,5.5,8.11,12,369877.9702,0
1843.76,2.222274061,3,378.68,23.49,8.3,42.5,6.34,91.78,0.36,7.96,9.97,6.98,13,550827.9241,1
1608.93,2.999244653,4,276.48,33.73,6.36,30.1,16.05,96.76,1.71,4.57,4.9,5.27,12,435483.1346,0
550.0,1.821488716,4,1075.76,11.65,9.67,30.91,5.49,96.61,0.98,6.06,4.64,7.2,13,255853.9639,1
1489.93,3.176080445,4,862.07,24.76,9.13,17.03,4.43,99.9,1.39,8.4,6.56,6.64,11,538930.9587,1
918.67,1.220667899,4,128.41,27.92,8.41,5.19,3.58,96.77,2.06,5.6,6.19,7.49,12,149426.7842,0
986.95,2.346253509,4,630.8,29.99,6.45,20.19,10.0,93.7,1.03,4.67,8.83,7.6,11,772710.1675,0
1898.58,2.233440429,2,666.38,63.09,8.9,3.51,17.52,93.81,1.48,5.25,2.37,3.56,20,539175.9134,0
550.0,1.463550028,3,186.01,10.85,6.67,26.84,5.33,97.8,1.46,6.01,6.14,6.31,15,266364.5866,0
756.23,3.229252834,4,1392.16,27.83,6.35,61.86,12.54,95.09,1.62,5.67,8.93,5.46,14,408729.6267,0
1664.02,2.690597455,2,447.75,10.45,6.93,20.57,16.33,99.9,1.91,3.88,5.56,3.06,28,312365.9291,1
839.18,2.660031304,3,39.77,38.71,9.63,64.93,24.34,97.07,1.05,5.53,7.42,3.13,14,331133.4232,0
1002.7,1.207103091,4,1018.61,3.87,8.65,39.66,3.63,97.44,1.38,6.03,4.36,6.75,41,228327.9146,1
550.0,3.183213643,3,556.16,13.0,8.29,61.36,1.59,88.51,1.16,8.57,8.72,8.1,14,360621.7399,0
1101.3,1.875546668,2,224.69,12.71,6.04,26.64,28.46,92.66,1.11,3.48,8.41,5.66,15,200236.3949,0
1287.48,2.631835288,3,517.81,28.34,5.86,80.89,22.77,95.98,1.85,6.93,7.99,10.0,43,378905.4629,0
794.9,2.097002878,3,412.11,36.09,7.61,63.66,22.13,99.9,2.4,7.67,7.15,7.16,13,265888.5057,1
1282.32,1.975623109,4,752.49,30.3,7.64,40.62,9.55,93.85,1.23,6.27,10.0,4.46,5,374208.9413,0
1798.59,1.47975024,3,435.48,27.94,9.22,10.45,19.22,94.94,0.84,2.84,8.4,7.85,15,223961.103,0
850.91,1.683958032,4,517.28,18.04,7.29,0.2,4.32,89.73,1.05,5.18,5.2,4.57,13,404392.2191,0
641.56,1.938466263,4,227.82,39.7,9.21,4.72,29.81,98.2,2.37,4.46,4.97,5.69,20,221623.5262,0
1591.98,3.135391608,3,624.6,10.27,6.87,44.55,1.69,99.9,1.37,3.92,5.56,6.21,14,451542.8544,0
1061.61,3.358041787,4,117.16,14.98,6.5,70.58,3.44,99.6,1.41,7.44,8.39,6.56,18,901265.1851,0
619.77,5.158625711,4,626.35,15.18,6.56,48.04,12.46,89.0,1.14,6.9,5.36,4.89,4,876964.4738,0
550.0,3.205325257,3,104.1,34.49,4.94,31.48,1.2,98.7,1.24,6.17,10.0,10.0,8,245455.0531,0
1224.48,1.77555475,3,675.1,18.18,6.59,34.3,24.85,87.14,1.83,6.36,7.93,7.78,8,428746.7501,0
1245.36,1.0,4,727.46,48.94,8.16,33.55,19.67,99.9,1.86,3.69,6.36,3.65,18,358004.9016,0
684.72,1.271397969,4,783.95,49.92,7.01,14.47,14.25,88.53,0.87,4.64,3.95,10.0,22,461293.6931,1
991.7,3.291201775,4,910.49,24.8,7.58,27.35,22.33,97.4,1.03,3.9,0.4,0.55,6,611490.085,0
1001.18,2.867989655,4,568.49,12.01,7.51,65.49,17.42,88.88,1.06,6.21,2.83,5.58,15,442062.9497,1
1389.66,1.626393405,4,616.35,17.23,9.36,18.98,11.68,99.9,0.65,6.85,3.01,7.53,9,245298.6109,0
839.76,1.026853842,4,138.49,47.83,8.98,6.82,8.14,91.74,1.64,6.95,10.0,5.18,22,210391.3352,0
1109.72,5.772859854,3,44.17,23.55,9.12,5.89,3.17,99.9,0.84,5.35,4.78,3.44,8,567715.4167,0
1619.25,3.698881856,3,487.47,35.75,9.12,32.41,14.57,91.39,1.3,7.04,10.0,10.0,18,793145.9002,0
550.0,4.2893013,5,507.76,87.84,10.0,9.2,2.76,90.45,1.07,5.47,10.0,10.0,11,502753.5773,1
1153.56,3.062199303,4,382.87,53.58,6.01,42.73,7.91,94.58,1.56,4.85,4.26,1.88,12,266916.1598,1
1041.4,3.181325045,3,54.97,80.06,7.51,67.24,36.56,99.9,0.81,3.43,6.2,7.48,28,252309.1071,0
1163.32,3.102700769,3,366.04,12.24,5.83,36.19,3.71,99.9,1.24,3.5,2.33,3.85,38,256293.3832,1
1304.4,3.388863787,5,721.92,31.0,9.39,13.6,10.5,91.37,1.53,5.56,7.52,5.8,6,731596.2431,0
1597.54,2.996134084,3,690.35,37.72,10.0,19.33,12.2,88.55,1.87,7.41,6.26,7.55,18,508475.4492,0
1029.78,2.484251175,4,344.32,5.79,7.96,59.03,8.89,89.6,2.16,6.94,10.0,7.14,8,319425.6758,0
2173.66,4.245092459,3,713.77,12.95,6.8,73.17,13.58,99.9,1.31,10.0,8.91,7.59,23,597803.1979,0
797.88,2.99523134,2,718.12,72.84,5.29,74.97,16.2,86.42,1.78,3.48,8.36,5.93,44,292456.0706,0
692.1,3.943595006,3,572.25,86.14,3.32,50.39,1.77,94.17,0.67,2.15,5.92,6.17,25,503698.3513,0
1262.8,2.361664394,2,501.86,9.49,7.64,30.81,3.55,94.82,1.38,3.36,8.46,7.07,1,304974.5847,0
1676.03,1.6756997,5,663.92,35.43,8.0,76.0,20.49,93.3,2.01,6.73,7.21,8.94,9,484611.1899,0
1138.59,2.868346219,3,699.57,32.34,5.35,39.02,19.99,98.06,1.51,4.89,4.03,5.48,18,360542.4726,1
1293.66,3.467817155,3,358.37,0.03,8.15,12.7,7.88,92.72,1.2,6.92,3.47,6.51,19,403691.3227,0
1538.84,2.39565951,3,554.16,52.81,10.0,23.11,11.64,87.95,1.54,6.71,6.18,6.72,14,598704.6675,0
1001.99,2.596862494,2,14.7,16.42,6.2,1.51,14.1,93.17,1.3,5.54,10.0,10.0,8,490872.4931,0
571.47,2.761838638,4,850.65,30.14,7.64,23.54,23.56,84.7,1.12,3.06,2.34,5.11,14,347907.5427,1
550.0,2.8685697,5,531.24,51.66,8.91,54.05,22.17,94.94,0.58,5.36,7.41,8.08,29,343737.6416,0
786.24,2.293741453,4,652.32,3.07,8.18,13.76,0.27,99.9,2.06,4.55,3.25,5.42,16,340148.8335,1
1732.87,2.089676032,3,397.48,58.97,8.36,5.7,18.48,89.32,1.43,5.06,7.36,8.57,21,403433.893,0
1368.0,3.13882798,5,398.5,5.35,5.94,35.91,7.37,89.11,1.6,5.86,6.17,9.85,18,564757.5048,0
835.35,1.749148388,3,482.54,24.87,7.27,14.98,12.57,99.9,1.68,4.25,9.02,8.49,15,196380.2251,1
1705.01,2.31375477,2,514.98,19.13,4.34,59.96,22.22,87.01,1.0,6.16,6.7,5.35,14,434479.0184,0
889.74,1.803241274,4,674.86,23.49,7.89,22.54,5.04,90.27,1.01,5.28,5.35,5.43,0,329489.1381,0
1175.77,5.344262165,3,223.27,14.9,9.43,66.36,12.12,94.8,2.08,8.2,2.82,5.89,18,512290.5948,1
1058.22,1.0,3,354.82,30.52,6.75,64.54,24.74,99.9,0.88,5.3,7.03,7.88,17,269173.0222,1
627.24,3.888439517,3,1104.18,12.29,6.31,52.29,25.13,99.9,0.96,5.09,10.0,8.56,22,374900.6761,0
1064.72,3.089683464,4,444.14,54.88,6.74,9.04,37.17,99.9,1.65,4.96,3.33,4.94,11,365824.4329,1
1181.63,1.41559203,4,512.76,59.36,5.35,42.98,0.06,91.87,1.99,4.26,5.01,6.73,13,284510.0905,1
1136.32,1.375598264,4,379.05,46.79,10.0,26.16,9.91,99.5,1.44,4.46,6.75,9.17,12,392510.6525,0
1466.29,3.359698051,3,797.39,49.4,10.0,87.32,2.61,99.9,2.0,6.43,10.0,10.0,9,548582.6126,1
1392.66,1.0,3,1007.89,6.67,5.15,60.49,29.8,91.32,1.41,3.8,6.3,7.57,16,286713.1713,0
1539.71,5.029666923,4,582.13,50.09,7.63,1.2,28.41,99.9,2.1,8.29,8.27,7.55,16,796232.0828,1
1519.25,1.0,3,502.67,45.85,6.9,75.78,12.03,95.02,0.65,5.5,3.27,4.12,14,385218.3513,1
1465.72,1.344945866,3,310.21,18.56,7.39,9.88,15.79,99.13,1.31,9.01,10.0,9.08,19,457400.8199,0
770.74,2.170610613,2,372.5,6.0,9.79,36.01,54.37,93.32,1.04,6.15,3.17,4.24,24,214274.995,1
1098.27,2.888874501,2,1168.45,2.53,5.62,71.17,2.44,92.33,1.19,5.65,7.65,8.12,14,287908.4525,0
1183.73,4.311710828,2,458.72,44.62,5.96,67.29,4.28,94.9,1.86,7.53,3.82,4.67,20,303367.6989,1
1083.25,2.843668219,4,134.26,17.57,10.0,13.14,0.87,88.76,1.1,6.25,10.0,7.02,35,276948.678,1
1686.26,2.545749249,3,631.84,24.09,7.37,18.49,4.16,89.98,1.84,5.09,10.0,10.0,10,371212.8715,0
1980.79,3.440688952,3,880.1,20.51,8.36,5.58,7.72,99.9,1.25,8.78,9.79,10.0,51,595335.3288,1
550.0,1.945894495,5,360.74,23.23,5.67,64.0,14.44,99.9,2.36,2.92,6.99,4.84,18,276050.415,0
1681.69,1.971240382,3,615.04,7.9,8.48,29.35,5.82,91.88,1.58,8.87,2.12,7.16,-3,567828.5916,1
838.11,4.379021126,2,599.05,5.5,10.0,83.72,2.03,93.94,0.84,6.62,7.79,3.71,26,438612.6875,0
550.0,1.942805946,5,951.96,13.52,9.61,69.83,15.6,92.67,1.27,8.92,9.57,9.95,17,325010.2062,0
581.94,2.712990858,4,518.23,31.61,8.64,34.84,17.26,99.62,1.86,6.67,4.71,2.59,10,486696.6709,1
1035.55,1.944969623,6,187.9,74.41,10.0,57.28,15.3,93.69,1.32,4.12,1.54,6.17,3,311799.2526,0
863.23,3.83542348,4,467.94,30.03,9.44,20.07,6.84,99.9,1.65,7.23,3.67,6.03,18,566984.7491,1
1736.87,3.440438922,4,422.22,41.8,9.81,17.09,25.81,94.28,0.66,7.24,8.83,7.87,-1,516534.8996,0
1693.55,3.372208169,3,924.87,11.62,6.76,36.12,22.02,89.24,2.11,6.05,5.0,8.96,16,462818.59,0
1740.6,2.780128646,5,980.41,15.37,8.54,59.65,2.02,93.33,1.23,8.38,10.0,10.0,12,910172.9612,0
1275.35,2.831218179,4,718.87,2.33,6.78,47.5,15.18,92.26,2.13,6.42,7.92,5.09,13,534945.6514,0
713.02,1.0,3,873.93,35.1,4.02,4.17,3.76,95.13,1.45,4.95,8.9,7.34,23,182034.9673,0
1636.47,3.531130631,3,307.5,46.34,6.58,59.31,7.49,95.8,0.85,3.74,3.69,5.17,12,829576.0237,0
895.52,3.5835609,4,424.22,38.5,8.74,50.65,3.98,95.16,1.85,6.51,7.37,7.98,12,775333.338,1
753.82,1.22127088,4,432.32,45.17,5.79,27.5,12.77,97.5,2.27,5.56,7.37,4.02,6,351705.7342,0
1357.84,1.318678599,3,784.37,47.18,6.53,4.97,19.04,96.29,2.6,7.54,6.53,3.67,24,464977.7208,0
1811.08,2.098724758,5,856.26,57.76,10.0,19.48,18.66,97.4,0.87,7.12,6.17,7.37,6,655635.0956,0
794.37,3.36973666,3,398.39,15.58,5.79,40.27,26.83,98.66,1.72,4.8,2.83,1.49,15,349112.5646,0
1135.69,3.390717946,4,676.14,13.03,10.0,5.58,2.63,95.35,1.49,9.54,7.03,6.46,9,515792.974,0
1999.12,1.667224541,2,460.22,65.74,5.03,11.6,28.31,96.0,1.88,4.39,6.03,4.94,25,500286.6337,0
1495.54,2.657788845,4,102.09,12.7,10.0,67.64,7.68,97.47,2.75,7.21,2.56,4.23,18,339426.4078,1
1610.19,3.407147807,3,1107.22,46.55,7.74,61.03,15.19,91.51,0.67,3.69,3.17,0.52,8,336523.2209,1
1901.93,5.444192013,4,674.85,15.8,9.83,13.78,3.5,94.65,0.3,9.32,10.0,10.0,12,665393.7856,1
565.46,2.443164133,5,207.62,30.3,8.15,96.94,2.29,99.9,1.2,7.78,6.09,5.71,16,786386.1217,0
1113.09,1.384054153,3,857.27,6.19,8.07,30.43,9.0,91.8,1.75,5.81,10.0,10.0,27,338082.4175,0
1214.95,2.46267009,2,140.66,32.71,5.85,114.49,20.69,88.7,1.41,3.33,3.36,5.43,19,395288.9434,0
1378.36,2.99261047,2,980.86,33.12,7.52,16.68,30.58,97.9,1.57,4.12,3.62,8.41,19,261751.2849,1
613.33,2.989469818,4,970.35,21.63,7.67,106.31,6.59,94.72,1.51,9.3,5.4,4.07,10,351520.3975,0
1213.2,5.163795942,3,107.47,20.09,10.0,102.07,5.07,99.9,1.35,6.99,0.84,3.03,11,325960.1777,0
1794.21,4.268789309,4,849.84,25.36,9.79,36.14,5.69,95.15,0.68,6.59,5.88,3.37,11,638723.1436,0
736.06,1.924533119,4,643.32,38.98,8.98,99.69,1.62,94.83,0.9,5.86,4.36,5.75,15,346984.9722,0
