EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
8481,56,15,No,$53.26 ,40,Salary,110780.8,34,Healthcare,Female,Divorced,7.0,5.0,Mail Check,Yes
8482,41,8,Yes,$55.64 ,40,Salary,115731.2,90,Manufacturing,Male,Divorced,8.0,5.0,Mail Check,Yes
8484,38,9,Yes,$39.82 ,40,Salary,82825.6,6,Marketing,Male,Married,1.0,11.0,Direct Deposit,Yes
8485,51,14,No,$33.52 ,40,Salary,40601.6,47,Research,Female,Single,9.0,25.0,Mail Check,Yes
8487,41,5,No,$92.93 ,40,Salary,333294.4,9,Human Resources,Female,Divorced,2.0,9.0,Direct Deposit,Yes
8491,42,5,No,$33.23 ,40,Salary,69128.4,10,Research,Male,Single,8.0,20.0,Mail Check,Yes
8492,32,3,No,$30.28 ,40,Salary,62774.4,81,Laboratory,Female,Married,3.0,17.0,Mail Check,Yes
8494,61,11,No,$62.81 ,40,Salary,130644.8,8,Laboratory,Female,Married,8.0,11.0,Mail Check,Yes
8495,54,12,No,$94.32 ,40,Salary,336285.6,20,Information Technology,Female,Married,2.0,11.0,Direct Deposit,Yes
8497,39,3,Yes,$30.37 ,40,Salary,63169.6,16,Sales,Female,Divorced,3.0,8.0,Mail Check,Yes
8499,51,13,No,$83.30 ,40,Salary,173264.0,2,Research,Female,Divorced,1.0,19.0,Mail Check,Yes
8501,48,18,Yes,$66.28 ,40,Salary,137654.4,8,Sales,Female,Married,8.0,25.0,Mail Check,Yes
8502,61,10,No,$34.14 ,40,Salary,71011.2,15,Laboratory,Female,Divorced,3.0,10.0,Mail Check,Yes
8504,37,1,Yes,$28.27 ,40,Salary,58801.6,83,Marketing,Female,Divorced,1.0,5.0,Mail Check,Yes
8505,38,7,Yes,$25.82 ,40,Salary,53705.6,68,Marketing,Female,Married,1.0,20.0,Mail Check,Yes
8508,49,8,Yes,$56.98 ,40,Salary,128528.4,7,Laboratory,Female,Married,3.0,20.0,Direct Deposit,Yes
8509,39,2,No,$33.53 ,40,Salary,69742.4,38,Research,Male,Single,2.0,23.0,Mail Check,Yes
8510,55,14,Yes,$36.38 ,40,Salary,75670.4,31,Research,Male,Single,9.0,5.0,Mail Check,Yes
8514,48,12,Yes,$56.46 ,40,Salary,117436.8,61,Research,Male,Married,4.0,13.0,Mail Check,Yes
8516,30,3,Yes,$26.28 ,40,Salary,54662.4,58,Sales,Male,Single,1.0,10.0,Mail Check,Yes
8517,58,8,Yes,$69.28 ,40,Salary,144102.4,10,Human Resources,Male,Divorced,6.0,9.0,Direct Deposit,Yes
8519,59,16,No,$75.07 ,40,Salary,156145.6,12,Research,Female,Married,9.0,7.0,Mail Check,Yes
8520,43,7,No,$32.03 ,40,Salary,66622.4,4,Laboratory,Female,Divorced,8.0,10.0,Mail Check,Yes
8522,40,7,Yes,$87.59 ,40,Salary,282287.2,3,Laboratory,Female,Divorced,2.0,9.0,Mail Check,Yes
8523,37,4,No,$66.39 ,40,Salary,138091.2,20,Research,Male,Married,1.0,19.0,Direct Deposit,Yes
8524,37,10,No,$29.25 ,40,Salary,60840.0,84,Human Resources,Male,Married,1.0,17.0,Mail Check,Yes
8525,31,5,Yes,$28.25 ,40,Salary,37960.0,21,Research,Male,Single,2.0,12.0,Direct Deposit,Yes
8526,41,10,Yes,$70.67 ,40,Salary,146993.6,31,Laboratory,Female,Divorced,8.0,9.0,Mail Check,Yes
8528,60,15,Yes,$64.24 ,40,Salary,133633.2,13,Information Technology,Male,Divorced,7.0,6.0,Mail Check,Yes
8529,61,15,No,$67.73 ,40,Salary,140878.4,20,Manufacturing,Male,Married,1.0,18.0,Mail Check,Yes
8531,34,7,Yes,$27.07 ,40,Salary,56305.6,2,Sales,Female,Divorced,6.0,13.0,Direct Deposit,Yes
8533,40,10,Yes,$54.03 ,40,Salary,112382.4,10,Sales,Male,Married,9.0,10.0,Mail Check,Yes
8534,61,14,Yes,$46.50 ,40,Salary,96720.0,55,Research,Male,Divorced,9.0,22.0,Mail Check,Yes
8536,45,11,Yes,$75.51 ,40,Salary,157060.8,82,Marketing,Female,Married,6.0,19.0,Mail Check,Yes
8537,35,8,Yes,$28.60 ,40,Salary,59488.0,89,Sales,Female,Married,5.0,16.0,Mail Check,Yes
8541,42,9,Yes,$76.30 ,40,Salary,158704.0,68,Research,Female,Married,4.0,7.0,Mail Check,Yes
8542,25,3,Yes,$22.02 ,40,Salary,4801.6,99,Research,Male,Single,1.0,19.0,Mail Check,Yes
8546,36,7,No,$68.78 ,40,Salary,143062.4,37,Marketing,Female,Divorced,5.0,24.0,Mail Check,Yes
8548,48,11,No,$41.95 ,40,Salary,87256.0,71,Sales,Male,Single,2.0,22.0,Mail Check,Yes
8549,58,12,Yes,$31.94 ,40,Salary,66435.2,81,Information Technology,Female,Single,5.0,24.0,Mail Check,Yes
8550,37,5,Yes,$81.20 ,40,Salary,168896.0,1,Human Resources,Female,Divorced,3.0,9.0,Mail Check,Yes
8551,27,1,No,$21.63 ,40,Salary,44990.4,77,Marketing,Male,Single,2.0,16.0,Mail Check,Yes
8552,29,4,No,$22.95 ,40,Salary,47736.0,97,Laboratory,Male,Divorced,3.0,5.0,Mail Check,Yes
8553,40,5,Yes,$27.61 ,40,Salary,57428.8,66,Sales,Male,Single,2.0,14.0,Mail Check,Yes
8554,45,12,Yes,$70.79 ,40,Salary,147243.2,90,Manufacturing,Female,Married,7.0,17.0,Mail Check,Yes
8555,46,12,Yes,$45.73 ,40,Salary,95128.4,55,Information Technology,Female,Divorced,7.0,24.0,Mail Check,Yes
8556,34,3,Yes,$27.21 ,40,Salary,56596.8,3,Sales,Female,Married,5.0,17.0,Mail Check,Yes
8557,56,5,No,$46.32 ,40,Salary,96345.6,14,Healthcare,Female,Married,1.0,7.0,Mail Check,Yes
8558,59,17,Yes,$76.17 ,40,Salary,158433.6,83,Sales,Female,Married,5.0,17.0,Direct Deposit,Yes
8561,48,14,No,$49.33 ,40,Salary,102315.2,16,Healthcare,Male,Married,6.0,6.0,Mail Check,Yes
8562,26,3,Yes,$20.95 ,40,Salary,43576.0,45,Laboratory,Female,Single,2.0,20.0,Mail Check,Yes
8563,37,10,No,$28.09 ,40,Salary,58427.2,1,Healthcare,Female,Single,5.0,23.0,Mail Check,Yes
8567,56,19,Yes,$44.78 ,40,Salary,93142.4,52,Marketing,Female,Married,5.0,10.0,Mail Check,Yes
8568,57,8,Yes,$33.20 ,40,Salary,69056.0,93,Laboratory,Female,Divorced,2.0,19.0,Mail Check,Yes
8569,39,4,Yes,$48.09 ,40,Salary,100027.2,37,Research,Female,Married,5.0,25.0,Mail Check,Yes
8571,46,8,No,$65.87 ,40,Salary,137009.6,56,Marketing,Female,Divorced,3.0,25.0,Mail Check,Yes
8575,43,18,No,$44.71 ,40,Salary,92996.8,82,Sales,Male,Divorced,9.0,6.0,Mail Check,Yes
8576,44,15,Yes,$53.68 ,40,Salary,111654.4,0,Research,Female,Married,2.0,17.0,Mail Check,Yes
8577,52,14,Yes,$32.40 ,40,Salary,67392.0,14,Healthcare,Male,Single,1.0,10.0,Mail Check,Yes
8578,40,4,No,$35.53 ,40,Salary,73902.4,15,Laboratory,Female,Divorced,8.0,24.0,Mail Check,Yes
8579,54,9,Yes,$78.76 ,40,Salary,163820.8,53,Information Technology,Female,Married,2.0,16.0,Mail Check,Yes
8582,35,4,No,$27.77 ,40,Salary,57761.6,47,Laboratory,Female,Married,3.0,22.0,Mail Check,Yes
8583,46,12,Yes,$33.14 ,40,Salary,68931.2,21,Healthcare,Male,Single,8.0,7.0,Mail Check,Yes
8585,57,17,No,$43.13 ,40,Salary,89710.4,70,Information Technology,Female,Divorced,3.0,8.0,Mail Check,Yes
8588,48,13,Yes,$94.38 ,40,Salary,336310.4,10,Manufacturing,Prefer Not to Answer,Married,1.0,8.0,Mail Check,Yes
8593,36,4,No,$61.79 ,40,Salary,128523.2,93,Laboratory,Male,Divorced,4.0,13.0,Mail Check,Yes
8595,29,5,Yes,$24.20 ,40,Salary,50336.0,26,Sales,Female,Divorced,3.0,21.0,Mail Check,Yes
8597,56,8,Yes,$67.14 ,40,Salary,139651.2,78,Manufacturing,Female,Married,2.0,14.0,Mail Check,Yes
8598,40,9,No,$29.39 ,40,Salary,61131.2,28,Information Technology,Male,Divorced,6.0,10.0,Mail Check,Yes
8599,50,17,Yes,$97.00 ,40,Salary,201760.0,98,Healthcare,Female,Married,8.0,7.0,Mail Check,Yes
8600,38,4,No,$25.80 ,40,Salary,53664.0,65,Marketing,Male,Single,3.0,10.0,Direct Deposit,Yes
8601,49,8,No,$80.70 ,40,Salary,167856.0,27,Sales,Female,Married,9.0,22.0,Mail Check,Yes
8602,38,1,No,$75.92 ,40,Salary,157913.6,31,Laboratory,Female,Divorced,6.0,19.0,Mail Check,Yes
8603,36,9,Yes,$28.60 ,40,Salary,59488.0,16,Manufacturing,Female,Divorced,2.0,5.0,Direct Deposit,Yes
8606,39,6,No,$61.02 ,40,Salary,126921.6,31,Sales,Male,Married,2.0,18.0,Mail Check,Yes
8610,37,3,Yes,$52.50 ,40,Salary,109200.0,44,Research,Female,Divorced,2.0,18.0,Mail Check,Yes
8611,44,19,No,$33.83 ,40,Salary,70366.4,64,Research,Female,Single,4.0,20.0,Mail Check,Yes
8614,57,13,Yes,$67.83 ,40,Salary,141086.4,88,Human Resources,Female,Divorced,1.0,24.0,Mail Check,Yes
8617,48,6,Yes,$37.13 ,40,Salary,77230.4,48,Research,Male,Married,9.0,14.0,Mail Check,Yes
8619,55,20,Yes,$42.57 ,40,Salary,88545.6,53,Sales,Male,Single,5.0,6.0,Direct Deposit,Yes
8623,52,13,Yes,$73.66 ,40,Salary,153212.8,48,Healthcare,Female,Divorced,4.0,8.0,Direct Deposit,Yes
8625,60,12,No,$84.72 ,40,Salary,176217.6,56,Research,Male,Divorced,9.0,15.0,Mail Check,Yes
8626,47,8,No,$32.09 ,40,Salary,66747.2,10,Sales,Male,Married,9.0,6.0,Mail Check,Yes
8627,36,9,No,$47.41 ,40,Salary,98612.8,97,Human Resources,Male,Divorced,1.0,17.0,Direct Deposit,Yes
8630,25,3,Yes,$20.06 ,40,Salary,41724.8,20,Information Technology,Female,Single,3.0,21.0,Direct Deposit,Yes
8631,32,7,No,$24.88 ,40,Salary,51750.4,8,Human Resources,Female,Divorced,4.0,19.0,Mail Check,Yes
8632,38,10,No,$42.24 ,40,Salary,87859.2,2,Marketing,Male,Single,2.0,24.0,Mail Check,Yes
8634,40,5,Yes,$89.49 ,40,Salary,286139.2,11,Human Resources,Male,Married,2.0,19.0,Mail Check,Yes
8636,35,6,Yes,$26.43 ,40,Salary,54974.4,54,Information Technology,Male,Divorced,3.0,18.0,Mail Check,Yes
8637,45,8,No,$56.13 ,40,Salary,116750.4,34,Research,Female,Married,1.0,5.0,Mail Check,Yes
8639,37,2,No,$32.28 ,40,Salary,67142.4,79,Healthcare,Male,Married,4.0,20.0,Mail Check,Yes
8640,22,1,Yes,$21.67 ,40,Salary,45073.6,54,Sales,Male,Single,2.0,11.0,Direct Deposit,Yes
8643,39,6,Yes,$33.03 ,40,Salary,68702.4,73,Laboratory,Male,Married,7.0,21.0,Direct Deposit,Yes
8644,55,8,Yes,$76.54 ,40,Salary,159203.2,0,Sales,Female,Divorced,6.0,9.0,Mail Check,Yes
8646,41,4,No,$34.70 ,40,Salary,72176.0,57,Research,Male,Single,8.0,6.0,Mail Check,Yes
8647,39,9,No,$46.37 ,40,Salary,96449.6,71,Manufacturing,Male,Divorced,4.0,10.0,Mail Check,Yes
8648,23,1,No,$20.92 ,40,Salary,43513.6,96,Human Resources,Male,Single,3.0,24.0,Direct Deposit,Yes
8649,28,1,Yes,$24.63 ,40,Salary,51230.4,42,Research,Female,Divorced,1.0,24.0,Mail Check,Yes
8651,46,10,No,$95.15 ,40,Salary,337912.0,73,Information Technology,Female,Married,6.0,20.0,Mail Check,Yes
8653,57,14,Yes,$32.10 ,40,Salary,66768.0,61,Marketing,Male,Married,6.0,17.0,Mail Check,Yes
8655,34,9,No,$24.76 ,40,Salary,51500.8,61,Research,Female,Single,5.0,14.0,Mail Check,Yes
8657,60,16,Yes,$86.93 ,40,Salary,280814.4,16,Manufacturing,Male,Married,3.0,7.0,Mail Check,Yes
8661,60,13,No,$57.46 ,40,Salary,133516.8,29,Healthcare,Male,Divorced,3.0,25.0,Direct Deposit,Yes
8662,53,17,Yes,$85.09 ,40,Salary,176987.2,9,Marketing,Female,Married,5.0,9.0,Mail Check,Yes
8663,45,10,Yes,$49.94 ,40,Salary,103875.2,77,Manufacturing,Female,Married,4.0,23.0,Mail Check,Yes
8664,32,3,No,$30.02 ,40,Salary,62441.6,78,Healthcare,Female,Divorced,5.0,15.0,Mail Check,Yes
8666,49,8,No,$32.59 ,40,Salary,10412.8,14,Marketing,Female,Single,5.0,12.0,Mail Check,Yes
8667,34,3,No,$29.95 ,40,Salary,62296.0,88,Sales,Female,Single,2.0,21.0,Mail Check,Yes
8668,38,7,Yes,$88.91 ,40,Salary,284932.8,15,Marketing,Female,Married,1.0,6.0,Mail Check,Yes
8669,51,6,No,$42.33 ,40,Salary,88046.4,10,Research,Male,Single,9.0,19.0,Direct Deposit,Yes
8672,32,5,Yes,$23.59 ,40,Salary,49067.2,15,Sales,Male,Married,3.0,21.0,Mail Check,Yes
8674,46,5,No,$34.64 ,40,Salary,72051.2,0,Sales,Male,Single,9.0,16.0,Mail Check,Yes
8675,54,7,No,$36.29 ,40,Salary,75483.2,50,Research,Male,Married,5.0,15.0,Direct Deposit,Yes
8680,36,9,Yes,$67.28 ,40,Salary,139734.4,2,Research,Female,Married,1.0,19.0,Direct Deposit,Yes
8681,54,16,Yes,$32.88 ,40,Salary,68390.4,28,Research,Male,Married,7.0,13.0,Mail Check,Yes
8682,30,1,No,$25.55 ,40,Salary,53144.0,8,Laboratory,Female,Divorced,3.0,18.0,Mail Check,Yes
8683,50,12,Yes,$86.46 ,40,Salary,179836.8,13,Information Technology,Female,Divorced,9.0,15.0,Mail Check,Yes
8684,55,11,Yes,$57.65 ,40,Salary,133912.0,46,Healthcare,Male,Divorced,8.0,23.0,Mail Check,Yes
8685,52,19,Yes,$77.47 ,40,Salary,161137.6,15,Sales,Male,Married,6.0,20.0,Direct Deposit,Yes
8686,23,1,No,$21.09 ,40,Salary,43867.2,30,Information Technology,Female,Married,3.0,10.0,Mail Check,Yes
8687,55,17,No,$88.28 ,40,Salary,283414.4,21,Research,Female,Married,4.0,11.0,Mail Check,Yes
8691,44,5,No,$89.26 ,40,Salary,285660.8,97,Research,Female,Divorced,7.0,22.0,Mail Check,Yes
8692,57,13,No,$95.81 ,40,Salary,339284.8,57,Information Technology,Female,Divorced,4.0,21.0,Direct Deposit,Yes
8693,60,16,Yes,$33.69 ,40,Salary,70075.2,66,Information Technology,Female,Married,7.0,17.0,Mail Check,Yes
8694,49,11,Yes,$44.53 ,40,Salary,92622.4,32,Human Resources,Male,Married,9.0,11.0,Direct Deposit,Yes
8698,50,17,No,$55.82 ,40,Salary,116105.6,35,Marketing,Female,Divorced,5.0,15.0,Mail Check,Yes
8699,45,5,No,$50.08 ,40,Salary,104166.4,48,Sales,Male,Married,3.0,8.0,Mail Check,Yes
8700,37,9,Yes,$68.48 ,40,Salary,142438.4,2,Sales,Male,Divorced,3.0,15.0,Mail Check,Yes
8702,55,6,No,$31.25 ,40,Salary,65000.0,96,Research,Female,Divorced,4.0,25.0,Mail Check,Yes
8703,44,9,Yes,$39.80 ,40,Salary,82784.0,61,Laboratory,Female,Married,4.0,14.0,Mail Check,Yes
8704,46,7,No,$84.04 ,40,Salary,174803.2,67,Research,Male,Married,6.0,21.0,Mail Check,Yes
8705,49,17,Yes,$39.86 ,40,Salary,82908.8,46,Research,Male,Divorced,4.0,16.0,Mail Check,Yes
8708,36,5,Yes,$93.06 ,40,Salary,333564.8,57,Information Technology,Female,Married,1.0,15.0,Mail Check,Yes
8709,36,10,Yes,$26.36 ,40,Salary,54828.8,9,Healthcare,Male,Divorced,6.0,16.0,Mail Check,Yes
8712,50,19,No,$33.06 ,40,Salary,68764.8,28,Information Technology,Female,Divorced,2.0,25.0,Direct Deposit,Yes
8714,36,4,No,$68.15 ,40,Salary,141752.0,88,Healthcare,Female,Divorced,3.0,19.0,Mail Check,Yes
8718,57,16,Yes,$54.07 ,40,Salary,112465.6,33,Sales,Female,Married,7.0,9.0,Direct Deposit,Yes
8720,36,1,No,$34.02 ,40,Salary,70761.6,11,Manufacturing,Female,Single,6.0,14.0,Mail Check,Yes
8722,27,1,No,$22.33 ,40,Salary,46446.4,2,Manufacturing,Male,Single,3.0,23.0,Mail Check,Yes
8726,38,5,No,$31.39 ,40,Salary,65291.2,7,Sales,Female,Married,6.0,18.0,Mail Check,Yes
8727,37,1,Yes,$41.70 ,40,Salary,86736.0,54,Laboratory,Male,Married,3.0,14.0,Mail Check,Yes
8728,44,18,Yes,$64.83 ,40,Salary,134846.4,13,Manufacturing,Male,Married,6.0,16.0,Mail Check,Yes
8731,24,1,Yes,$22.58 ,40,Salary,46966.4,84,Human Resources,Female,Single,3.0,5.0,Mail Check,Yes
8736,32,8,Yes,$28.62 ,40,Salary,59529.6,10,Information Technology,Male,Married,5.0,13.0,Mail Check,Yes
8740,41,6,No,$63.43 ,40,Salary,133334.4,92,Human Resources,Male,Divorced,6.0,22.0,Mail Check,Yes
8742,54,8,No,$90.80 ,40,Salary,288864.0,67,Research,Male,Divorced,3.0,24.0,Mail Check,Yes
8743,41,9,Yes,$79.54 ,40,Salary,165443.2,63,Sales,Female,Married,3.0,10.0,Mail Check,Yes
8744,47,17,No,$87.82 ,40,Salary,282665.6,81,Information Technology,Female,Married,7.0,12.0,Mail Check,Yes
8745,59,20,No,$79.52 ,40,Salary,165401.6,10,Information Technology,Male,Divorced,5.0,22.0,Mail Check,Yes
8748,28,2,Yes,$25.54 ,40,Salary,53123.2,30,Human Resources,Female,Single,2.0,13.0,Mail Check,Yes
8749,46,18,No,$55.21 ,40,Salary,114836.8,10,Healthcare,Female,Divorced,3.0,19.0,Direct Deposit,Yes
8752,46,13,No,$46.16 ,40,Salary,96012.8,12,Sales,Female,Divorced,8.0,15.0,Mail Check,Yes
8753,37,5,No,$40.50 ,40,Salary,84240.0,42,Research,Male,Married,2.0,7.0,Mail Check,Yes
8756,34,2,No,$24.89 ,40,Salary,51771.2,3,Manufacturing,Male,Divorced,5.0,22.0,Mail Check,Yes
8757,61,18,No,$94.27 ,40,Salary,336081.6,47,Marketing,Female,Married,9.0,12.0,Mail Check,Yes
8759,48,9,Yes,$64.87 ,40,Salary,134929.6,16,Research,Prefer Not to Answer,Divorced,8.0,10.0,Mail Check,Yes
8764,38,8,Yes,$28.39 ,40,Salary,59051.2,99,Marketing,Male,Divorced,2.0,20.0,Mail Check,Yes
8765,59,18,Yes,$48.20 ,40,Salary,100256.0,44,Information Technology,Female,Married,8.0,19.0,Mail Check,Yes
8767,60,13,No,$95.79 ,40,Salary,339243.2,94,Research,Male,Married,9.0,25.0,Direct Deposit,Yes
8770,40,7,No,$85.54 ,40,Salary,177923.2,7,Healthcare,Female,Married,9.0,19.0,Direct Deposit,Yes
8771,30,7,No,$27.13 ,40,Salary,56430.4,29,Research,Male,Married,2.0,10.0,Mail Check,Yes
8773,48,6,Yes,$69.75 ,40,Salary,145080.0,8,Healthcare,Male,Divorced,6.0,11.0,Mail Check,Yes
8776,60,17,No,$86.68 ,40,Salary,280294.4,54,Manufacturing,Female,Divorced,1.0,25.0,Direct Deposit,Yes
8777,44,12,No,$38.54 ,40,Salary,80163.2,80,Healthcare,Male,Divorced,2.0,13.0,Mail Check,Yes
8781,42,7,Yes,$35.41 ,40,Salary,73652.8,78,Research,Female,Divorced,7.0,20.0,Mail Check,Yes
8783,44,12,Yes,$37.63 ,40,Salary,78270.4,76,Information Technology,Female,Divorced,8.0,5.0,Mail Check,Yes
8784,57,19,No,$68.31 ,40,Salary,142084.8,39,Healthcare,Male,Married,3.0,11.0,Mail Check,Yes
8786,61,11,No,$53.13 ,40,Salary,110510.4,67,Laboratory,Male,Married,4.0,8.0,Direct Deposit,Yes
8787,30,6,Yes,$30.94 ,40,Salary,64355.2,86,Research,Female,Married,3.0,23.0,Mail Check,Yes
8789,43,18,No,$50.49 ,40,Salary,105033.2,90,Research,Female,Divorced,8.0,22.0,Mail Check,Yes
8791,36,1,No,$26.79 ,40,Salary,55723.2,75,Marketing,Male,Married,2.0,13.0,Mail Check,Yes
8793,31,9,Yes,$27.86 ,40,Salary,57948.8,55,Information Technology,Female,Married,2.0,25.0,Direct Deposit,Yes
8794,37,9,No,$61.24 ,40,Salary,127379.2,35,Sales,Male,Divorced,4.0,17.0,Mail Check,Yes
8799,30,8,Yes,$23.98 ,40,Salary,49878.4,28,Information Technology,Male,Single,1.0,23.0,Mail Check,Yes
8800,33,4,Yes,$22.79 ,40,Salary,47403.2,4,Healthcare,Male,Single,5.0,22.0,Mail Check,Yes
8802,54,13,No,$31.30 ,40,Salary,65104.0,23,Laboratory,Female,Married,5.0,14.0,Mail Check,Yes
8803,38,7,No,$48.06 ,40,Salary,99964.8,27,Research,Male,Married,2.0,10.0,Direct Deposit,Yes
8804,37,5,No,$47.23 ,40,Salary,98238.4,92,Marketing,Male,Divorced,3.0,5.0,Mail Check,Yes
8811,51,14,No,$59.93 ,40,Salary,124654.4,33,Research,Male,Divorced,1.0,13.0,Mail Check,Yes
8812,44,15,Yes,$91.54 ,40,Salary,330403.2,10,Marketing,Male,Married,5.0,16.0,Mail Check,Yes
8813,40,9,Yes,$27.80 ,40,Salary,57824.0,7,Research,Male,Married,9.0,19.0,Mail Check,Yes
8814,31,9,No,$27.04 ,40,Salary,56243.2,64,Human Resources,Female,Married,2.0,10.0,Direct Deposit,Yes
8815,40,5,No,$31.08 ,40,Salary,16353.6,83,Marketing,Male,Married,6.0,8.0,Mail Check,Yes
8817,52,6,No,$63.47 ,40,Salary,132017.6,90,Healthcare,Female,Married,9.0,12.0,Mail Check,Yes
8818,40,8,Yes,$28.16 ,40,Salary,58572.8,14,Manufacturing,Female,Married,2.0,21.0,Mail Check,Yes
8820,34,10,Yes,$22.88 ,40,Salary,47590.4,33,Healthcare,Female,Divorced,3.0,22.0,Mail Check,Yes
8822,47,9,No,$94.83 ,40,Salary,337246.4,1,Sales,Male,Divorced,7.0,12.0,Mail Check,Yes
8824,47,20,No,$77.03 ,40,Salary,160222.4,99,Marketing,Female,Married,9.0,12.0,Mail Check,Yes
8826,25,3,Yes,$22.43 ,40,Salary,46654.4,90,Sales,Male,Single,1.0,24.0,Direct Deposit,Yes
8827,52,14,No,$31.35 ,40,Salary,65208.0,54,Sales,Female,Married,7.0,19.0,Mail Check,Yes
8830,26,3,Yes,$20.36 ,40,Salary,42348.8,8,Manufacturing,Female,Single,1.0,13.0,Mail Check,Yes
8832,33,7,Yes,$26.41 ,40,Salary,54932.8,36,Human Resources,Female,Divorced,2.0,14.0,Direct Deposit,Yes
8833,37,4,No,$84.00 ,40,Salary,174720.0,12,Manufacturing,Female,Divorced,5.0,13.0,Mail Check,Yes
8834,59,12,Yes,$60.71 ,40,Salary,126276.8,6,Marketing,Male,Divorced,7.0,15.0,Mail Check,Yes
8835,48,13,No,$50.11 ,40,Salary,104228.8,70,Human Resources,Male,Divorced,3.0,6.0,Mail Check,Yes
8836,46,15,No,$43.69 ,40,Salary,90875.2,69,Manufacturing,Male,Divorced,1.0,11.0,Mail Check,Yes
8837,36,1,No,$37.39 ,40,Salary,77771.2,76,Healthcare,Female,Single,5.0,10.0,Mail Check,Yes
8838,36,5,Yes,$97.13 ,40,Salary,202030.4,48,Research,Female,Married,2.0,11.0,Mail Check,Yes
8839,46,10,Yes,$92.70 ,40,Salary,332816.0,85,Laboratory,Male,Married,4.0,10.0,Mail Check,Yes
8841,48,19,Yes,$32.21 ,40,Salary,66996.8,96,Research,Male,Single,4.0,12.0,Mail Check,Yes
8842,44,17,No,$94.25 ,40,Salary,336040.0,97,Laboratory,Female,Divorced,7.0,15.0,Direct Deposit,Yes
8844,50,15,No,$61.60 ,40,Salary,128128.0,33,Information Technology,Female,Married,2.0,11.0,Mail Check,Yes
8845,40,2,No,$50.83 ,40,Salary,105726.4,42,Research,Male,Married,5.0,9.0,Mail Check,Yes
8846,25,3,Yes,$22.08 ,40,Salary,45926.4,13,Sales,Female,Married,3.0,5.0,Direct Deposit,Yes
8847,37,7,Yes,$31.72 ,40,Salary,15022.4,73,Marketing,Female,Divorced,3.0,5.0,Mail Check,Yes
8848,39,7,Yes,$47.04 ,40,Salary,97843.2,24,Laboratory,Female,Married,2.0,23.0,Mail Check,Yes
8850,59,16,No,$56.71 ,40,Salary,117956.8,40,Laboratory,Male,Divorced,6.0,7.0,Direct Deposit,Yes
8851,34,9,No,$23.02 ,40,Salary,47881.6,36,Information Technology,Female,Married,2.0,18.0,Mail Check,Yes
8854,48,15,Yes,$34.67 ,40,Salary,72113.6,72,Healthcare,Female,Married,1.0,22.0,Mail Check,Yes
8855,47,13,Yes,$92.20 ,40,Salary,331776.0,46,Information Technology,Female,Married,4.0,13.0,Mail Check,Yes
8857,57,7,No,$44.04 ,40,Salary,91603.2,77,Healthcare,Female,Divorced,8.0,13.0,Mail Check,Yes
8858,24,1,Yes,$21.80 ,40,Salary,45344.0,3,Marketing,Male,Single,2.0,7.0,Mail Check,Yes
8859,54,7,Yes,$31.93 ,40,Salary,66414.4,43,Research,Female,Single,7.0,25.0,Mail Check,Yes
8860,55,9,Yes,$63.00 ,40,Salary,131040.0,9,Information Technology,Female,Divorced,4.0,7.0,Mail Check,Yes
8861,51,10,Yes,$48.81 ,40,Salary,101524.8,55,Sales,Female,Divorced,7.0,22.0,Direct Deposit,Yes
8862,48,10,Yes,$32.48 ,40,Salary,67558.4,73,Manufacturing,Female,Single,6.0,9.0,Mail Check,Yes
8863,32,8,Yes,$24.47 ,40,Salary,50897.6,57,Information Technology,Female,Single,1.0,12.0,Direct Deposit,Yes
8864,49,16,No,$93.06 ,40,Salary,333564.8,13,Sales,Male,Divorced,5.0,6.0,Mail Check,Yes
8865,53,5,No,$94.12 ,40,Salary,335769.6,27,Sales,Female,Divorced,9.0,24.0,Mail Check,Yes
8866,48,17,Yes,$65.72 ,40,Salary,136697.6,6,Research,Female,Divorced,6.0,12.0,Mail Check,Yes
8867,54,10,Yes,$93.42 ,40,Salary,334313.6,36,Sales,Male,Divorced,4.0,23.0,Mail Check,Yes
8868,36,9,No,$26.72 ,40,Salary,55577.6,89,Healthcare,Female,Married,5.0,17.0,Mail Check,Yes
8871,53,10,Yes,$92.85 ,40,Salary,333128.0,1,Human Resources,Male,Married,5.0,20.0,Mail Check,Yes
8873,49,20,Yes,$57.77 ,40,Salary,120161.6,47,Marketing,Male,Married,6.0,13.0,Direct Deposit,Yes
8874,56,11,Yes,$48.62 ,40,Salary,101129.6,44,Research,Male,Divorced,3.0,22.0,Mail Check,Yes
8875,46,20,Yes,$70.09 ,40,Salary,145787.2,7,Research,Male,Married,1.0,22.0,Mail Check,Yes
8877,55,18,No,$82.32 ,40,Salary,171225.6,13,Laboratory,Female,Divorced,3.0,20.0,Mail Check,Yes
8881,47,9,Yes,$33.93 ,40,Salary,70574.4,99,Human Resources,Female,Divorced,5.0,21.0,Mail Check,Yes
8882,21,1,Yes,$21.56 ,40,Salary,44844.8,7,Marketing,Male,Single,2.0,19.0,Mail Check,Yes
8884,27,5,No,$21.74 ,40,Salary,45233.2,74,Healthcare,Male,Married,1.0,11.0,Mail Check,Yes
