Price,SquareFootage,NumBathrooms,CrimeRate,SchoolRating,RenovationQuality,LocalAmenities,DistanceToCityCenter,Garage
816228.0597,1639.0,3.138884105,37.23,10.0,10.0,7.69,7.17,0
95319.3426,550.0,1.743022132,9.53,5.7,2.61,6.21,24.42,0
184180.3022,1248.3,1.0,11.27,7.29,4.53,6.67,15.15,0
238886.441,817.26,4.442556228,17.58,5.87,3.23,7.35,33.9,0
439796.0716,1004.32,1.224511224,42.14,4.85,3.27,5.45,2.72,1
112697.6057,550.0,2.987709527,19.9,4.08,0.67,1.18,44.28,0
150319.056,1280.56,1.0,47.69,4.14,3.26,6.6,9.84,0
118738.0677,703.01,1.184302318,25.89,5.5,3.75,0.89,19.2,0
373841.5628,1024.7,1.34458366,12.85,8.71,4.87,2.74,9.28,0
136278.2019,1127.11,1.225976058,22.18,6.04,2.72,7.09,48.02,0
313323.3904,1259.71,3.097278207,33.45,7.69,5.09,4.65,3.39,1
329881.689,1227.08,1.215310662,30.55,3.41,6.81,5.06,2.67,1
376807.9552,1163.32,3.102700769,12.24,5.83,3.5,2.33,3.71,1
379636.3001,1622.22,3.315057813,55.16,8.74,8.75,6.85,21.92,1
146398.0981,550.0,2.266111674,35.38,5.0,3.92,2.55,39.9,0
257495.1117,760.79,1.447408635,19.17,6.73,4.49,9.45,20.13,0
791421.1359,1529.15,4.827061428,51.26,7.04,6.86,8.21,19.48,1
282855.1167,550.0,1.868420858,39.45,5.46,8.16,7.19,30.42,1
412716.6364,1113.87,3.547823773,36.02,6.17,3.77,3.01,0.82,0
380776.593,861.76,2.016768498,56.54,6.34,5.33,3.54,42.45,0
113695.3777,852.57,1.525850635,33.37,4.15,1.37,8.76,50.35,1
402016.5032,1452.3,2.033415868,57.55,6.46,5.46,5.65,16.42,1
370439.3523,1501.25,1.622003903,45.34,5.89,3.33,3.11,18.87,0
315279.277,1528.68,1.0,37.26,7.13,3.23,2.22,18.1,0
311996.9285,791.8,2.972111687,39.59,6.41,4.91,10.0,32.9,0
154133.2594,550.0,1.425486945,11.76,6.01,2.05,6.49,33.89,1
125895.9984,731.32,1.0,4.2,5.74,2.49,5.6,9.96,0
509396.2491,1294.63,4.393520169,13.67,8.53,9.24,5.35,12.9,1
295674.2272,692.1,3.943595006,86.14,3.32,2.15,5.92,1.77,0
280797.6486,594.02,2.430650909,31.53,4.79,4.03,1.93,6.3,0
253671.3641,794.16,4.136736456,32.69,7.56,4.99,2.02,21.95,0
304061.1571,781.01,1.0,32.52,6.16,4.69,9.66,41.59,1
311418.5885,1362.72,3.065578138,57.7,6.08,3.77,7.28,12.39,0
129891.1783,550.0,1.0,45.4,9.06,3.88,9.76,0.83,0
277678.3584,1360.01,1.788751584,37.04,4.89,3.75,3.83,10.63,0
449851.6157,839.18,2.660031304,38.71,9.63,5.53,7.42,24.34,0
336980.0256,746.94,2.297286038,11.87,8.5,6.4,6.94,27.34,1
151227.593,550.0,3.243998939,42.94,5.96,4.22,3.58,18.46,0
239893.8764,845.84,2.394908961,40.94,9.17,5.73,9.41,4.84,0
407439.7019,1144.52,2.627760467,12.4,6.1,4.67,4.45,22.79,0
249197.4365,1230.22,2.213007181,4.6,7.14,6.76,7.15,18.29,0
152316.5163,1159.83,1.0,9.54,7.89,6.29,7.24,26.36,0
152308.4204,874.53,1.0,40.79,5.8,3.56,4.66,22.35,1
341988.3309,1134.91,5.76785894,8.77,8.62,5.12,5.04,10.22,1
108814.7493,808.03,1.127582381,31.34,7.27,3.85,6.18,19.64,0
251531.1664,550.0,1.557126467,35.88,9.0,4.5,6.09,19.66,1
196709.0234,815.38,1.784138127,19.55,4.32,3.6,4.09,0.16,0
213524.6477,1208.86,1.319678246,23.08,6.78,4.8,5.16,7.21,1
113269.523,550.0,1.230295675,26.43,2.59,2.84,3.09,16.54,0
290268.5031,1608.32,1.753059973,32.16,9.3,5.25,0.5,14.37,1
223105.4141,1697.87,1.0,11.27,9.33,7.72,8.11,13.27,0
373527.7319,1065.39,1.826287937,55.28,8.44,5.3,4.81,36.68,0
334532.0755,1423.0,2.335779639,29.1,4.5,4.04,1.44,30.42,1
572622.5536,1250.32,2.125449613,35.24,5.59,5.81,0.36,35.45,0
829280.1212,1540.08,5.405558061,33.64,10.0,10.0,2.21,15.6,0
314074.2013,984.21,2.5548594,49.07,6.46,3.27,5.32,33.98,0
294658.1949,1356.4,1.544071738,74.07,7.45,6.82,9.42,35.28,1
356015.9725,550.0,3.548156031,58.32,6.9,4.39,1.92,21.46,1
470536.3101,1594.17,1.591472321,0.05,10.0,6.74,10.0,10.42,0
506332.0959,1612.72,1.845366411,43.94,9.09,10.0,2.73,1.02,1
337885.0451,1327.52,1.115901567,66.57,7.51,5.24,3.99,53.76,1
398607.9416,1756.64,1.672213313,12.64,4.63,4.31,7.72,3.9,1
200372.4571,550.0,1.0,56.61,5.73,3.88,3.84,20.65,0
564668.1947,2194.65,1.824922944,54.6,5.35,4.94,10.0,7.48,0
165193.2235,550.0,2.332644005,0.73,7.55,1.9,6.41,3.4,1
348619.8053,1681.69,1.971240382,7.9,8.48,8.87,2.12,5.82,1
230578.9288,1243.58,2.36530697,30.16,4.79,3.11,4.62,4.27,0
196299.6935,943.11,2.144966864,38.12,7.46,3.25,7.08,21.59,0
197377.5948,819.71,2.677096809,1.17,8.96,5.88,5.49,14.44,0
111897.733,550.0,1.055519184,5.47,5.73,3.05,8.81,10.86,0
213676.0506,777.79,1.845053485,38.98,3.83,5.06,6.46,2.71,1
136866.0138,965.04,1.058729792,23.36,7.28,4.96,4.92,4.53,0
94995.80949,550.0,1.103740204,31.2,3.84,2.79,6.24,18.41,0
650855.1678,1628.72,3.255861617,45.91,7.86,8.58,4.2,0.75,0
132104.0494,907.51,1.0,24.46,6.86,5.34,5.42,11.87,1
203731.6781,550.0,2.176413203,4.42,5.63,4.46,5.94,25.18,1
213896.1784,550.0,3.276078857,34.25,8.09,8.69,6.24,5.62,0
302138.7007,1664.88,1.152670291,39.32,10.0,6.62,8.29,27.34,0
245731.7371,1188.92,3.7371569,23.92,3.12,3.79,3.47,22.24,1
98718.31518,550.0,2.362338101,13.96,4.5,3.72,3.5,28.87,1
830152.1566,1784.63,2.690317624,1.23,10.0,9.34,8.02,15.92,0
313484.1485,822.24,1.316987291,51.71,4.19,6.25,2.09,17.17,0
151913.9993,1488.04,2.590808927,22.05,6.58,3.96,4.06,15.9,0
374415.8652,1635.34,3.506032498,32.5,10.0,5.58,7.15,7.25,0
173059.6361,1244.67,1.0,47.68,4.96,3.56,4.97,3.92,1
345985.2698,1092.07,2.271618074,28.09,6.69,3.51,5.59,16.12,0
191530.8126,550.0,3.555690204,23.38,8.3,5.61,4.46,12.61,1
232593.1716,1145.22,1.0,60.4,6.9,3.14,5.8,16.73,0
134264.7762,550.0,1.586888068,48.18,3.83,2.23,2.08,32.35,1
166993.8211,550.0,1.072208636,7.11,8.76,4.6,2.98,2.34,1
411696.635,1622.43,2.290230829,7.31,6.82,5.87,4.58,7.76,0
129375.8222,550.0,2.032352142,24.73,6.45,2.79,8.63,10.43,0
540260.287,1457.94,2.333148493,60.65,5.31,6.12,10.0,20.53,0
348780.2029,1465.72,1.344945866,18.56,7.39,9.01,10.0,15.79,0
112889.549,813.44,1.0,57.88,0.74,2.67,7.85,2.1,0
161135.927,1355.66,4.092086614,38.9,4.07,4.17,7.49,18.11,0
255530.6013,1964.4,1.0,46.62,5.14,5.17,1.32,4.72,0
168330.4741,783.13,1.53876783,52.89,4.32,2.24,7.63,8.74,1
92601.95258,785.99,1.116816807,45.85,5.45,1.48,6.7,5.88,1
306219.2514,769.33,2.403045245,58.99,5.88,4.68,3.03,29.32,0
540757.4699,1984.35,3.240217644,65.69,6.17,4.08,10.0,1.45,0
182456.2896,550.0,1.0,25.87,10.0,0.11,1.73,6.6,0
432123.938,933.99,1.373714011,14.32,6.67,4.2,3.29,15.38,1
99338.70513,754.7,1.834227121,20.47,7.34,4.36,7.14,3.09,0
431606.9747,978.37,2.662769944,9.61,6.12,4.44,5.86,28.79,0
163923.6526,866.92,2.333235281,28.7,5.24,5.62,7.82,7.82,1
112202.2475,720.07,2.288971327,44.07,5.47,7.36,2.7,19.5,0
436153.2994,1035.55,1.944969623,74.41,10.0,4.12,1.54,15.3,0
419292.4776,1635.13,1.769192434,19.8,6.61,6.96,10.0,16.55,0
219051.4837,860.5,1.0,28.98,7.49,5.09,4.57,15.93,0
229305.9829,805.18,2.558068308,58.93,3.47,5.09,8.08,21.02,0
242334.6467,550.0,3.863504417,53.63,8.22,7.9,10.0,1.58,1
271609.5495,669.92,2.380819754,18.26,7.34,9.02,3.52,47.98,1
129581.9276,550.0,1.0,21.53,3.68,3.21,7.66,10.2,0
349805.471,1284.04,2.449250414,44.01,7.92,4.18,7.55,10.13,1
380264.2489,900.27,3.608167067,20.22,7.61,8.65,10.0,4.32,1
205838.1961,1298.07,1.0,42.94,7.73,6.1,4.47,38.36,0
479551.9932,1191.96,4.44434622,36.95,6.55,5.03,6.45,2.0,0
152349.6387,550.0,1.0,62.76,7.37,3.04,2.51,23.98,1
564164.8118,2468.58,2.689370726,61.91,6.22,5.89,1.31,13.04,1
239850.3375,589.27,2.242666173,13.26,8.42,7.04,7.79,12.52,0
630878.4614,1270.65,3.777531818,53.06,10.0,7.43,3.11,8.98,0
573083.1594,1516.73,1.496611355,25.37,7.34,7.91,5.97,2.07,0
465801.9712,645.31,3.831097406,39.0,8.88,6.64,9.56,5.85,0
186837.4162,935.59,1.483898394,9.22,5.05,0.63,8.22,30.0,0
272173.3089,934.48,1.8563296,27.23,7.29,5.33,5.97,20.96,1
99790.47713,738.76,2.216245713,33.2,5.99,6.25,1.97,32.29,0
215596.0861,555.88,1.647742737,19.56,8.67,5.99,7.29,2.37,0
385144.7233,1002.76,2.721628034,26.26,10.0,6.31,7.26,15.27,0
417432.9492,1339.23,2.502782509,27.85,6.0,6.43,4.57,1.72,0
235149.0994,857.78,2.751950305,27.79,3.42,3.7,4.39,12.94,1
282190.943,690.82,1.723999447,50.05,9.52,6.3,3.7,1.17,0
399718.2074,1510.98,3.648088561,24.34,8.93,6.08,7.38,25.71,0
352518.6373,1194.41,3.780970591,55.85,4.81,2.79,2.14,1.24,0
295544.7864,1569.16,3.245686464,11.91,8.43,7.51,6.52,14.02,1
148899.3633,677.16,1.0,43.17,5.72,4.93,6.89,19.23,0
728421.5303,2189.13,1.980553513,4.66,9.35,4.56,10.0,15.74,0
492336.0882,2237.66,1.409081109,18.76,7.58,3.36,6.3,0.87,1
202973.6518,1173.33,1.422041737,9.73,5.7,3.85,8.9,3.03,1
300234.4103,990.47,4.024848506,10.73,8.7,6.91,8.97,1.66,1
529170.2351,1506.32,2.248913076,38.68,4.33,6.41,10.0,18.81,0
395372.1412,1744.56,2.279013441,12.26,6.2,4.75,6.01,27.69,1
321898.8296,1124.78,1.601573288,6.05,7.71,6.5,5.81,3.23,0
629971.2026,1545.13,3.611388515,55.25,8.9,10.0,9.5,25.07,0
248774.6128,1314.72,1.0,59.41,7.65,3.8,7.64,7.51,1
274030.2632,1109.44,1.783858375,39.67,6.83,6.44,7.17,25.3,0
506924.7007,1358.29,1.826308756,30.44,3.31,3.66,1.64,0.97,0
413163.3197,1075.91,2.778943002,21.66,7.35,7.23,0.74,30.38,1
250365.5653,789.29,2.9043909,40.62,5.45,5.54,2.61,47.92,0
574797.8715,1371.48,4.325577171,40.93,8.73,6.3,6.2,11.87,1
289207.8725,1187.73,2.251833592,20.07,7.09,4.15,8.77,11.56,1
443216.9696,1179.23,1.760268889,6.87,9.22,5.05,10.0,4.74,0
226312.606,830.87,1.0,34.28,8.06,6.66,10.0,26.37,1
533541.3888,550.0,3.980480697,17.65,10.0,6.69,6.84,14.59,1
412388.0148,1052.51,2.299662667,36.22,6.87,5.0,5.65,30.58,1
132458.2991,550.0,1.650916683,33.08,7.7,4.86,6.61,17.05,0
507058.1517,1308.37,2.360097824,3.25,8.53,7.38,10.0,18.92,1
137475.7105,550.0,1.697656719,40.44,4.88,1.31,8.22,42.09,0
209231.3155,590.02,2.259278585,77.49,6.14,3.41,1.36,17.97,0
531828.5757,898.96,2.915972461,40.34,8.47,6.62,7.65,13.22,0
188772.5549,995.06,1.480377745,20.97,6.82,4.09,8.64,14.02,0
144184.616,1046.72,1.387192303,7.37,7.18,3.9,6.73,14.2,1
570090.1058,1676.09,3.015888437,36.22,9.76,6.21,2.09,5.19,1
263369.584,550.0,2.038451773,9.77,9.17,4.45,6.89,8.78,0
155755.9859,550.0,2.019146201,39.57,6.66,4.01,1.25,17.34,0
236381.0551,1028.83,1.894839593,10.24,7.93,5.05,5.28,23.16,1
234225.3508,984.01,2.457805113,24.57,8.52,3.14,5.21,4.94,0
190448.0922,550.0,1.0,27.39,6.53,6.7,9.68,26.47,0
184652.8351,693.18,1.32662884,67.25,7.34,4.15,5.46,34.12,0
209841.1212,1019.02,2.11975362,33.37,7.01,2.05,5.8,50.13,1
256654.3421,1555.84,1.0,43.66,7.83,4.29,6.78,19.35,0
346383.1279,898.6,1.598805079,36.58,8.24,7.04,1.29,5.53,1
270401.0649,2093.21,1.0,64.46,7.55,3.74,9.72,25.64,0
135675.877,780.1,1.535420321,26.5,5.7,4.18,1.41,20.45,1
323789.908,553.44,1.993973357,26.45,8.03,1.48,3.06,10.5,1
173493.5874,1241.41,1.0,71.69,6.49,7.61,10.0,27.81,0
268744.0295,550.0,2.259703602,43.0,5.64,5.21,4.23,13.28,0
132997.0632,1002.88,1.215142348,22.95,4.06,4.45,0.09,9.42,0
251127.5689,1092.84,3.073405996,25.6,5.73,4.21,0.8,28.11,0
166249.1423,696.71,1.0,50.24,7.01,3.22,9.13,31.78,1
288443.5405,1409.85,1.0,48.42,8.1,5.82,2.13,30.31,0
527678.7966,1789.2,3.685181653,29.46,9.67,5.85,5.26,17.44,0
212914.6987,550.0,2.570045105,6.5,8.17,6.56,0.3,11.1,1
608346.9181,1346.71,3.181946605,11.32,9.74,6.17,2.69,16.84,0
113736.8159,550.0,1.125038677,59.71,3.98,3.88,0.22,40.37,0
170579.0863,1140.53,1.10697899,47.3,6.44,3.74,7.74,12.32,1
199494.4664,550.0,1.658441884,62.49,5.4,2.65,7.22,36.14,1
576752.4502,1566.17,1.476349858,28.69,6.14,4.14,2.75,3.54,0
176184.984,1520.84,1.407801731,32.04,5.66,3.12,5.09,28.71,0
561136.6102,1287.6,2.404376522,37.77,6.72,6.18,5.74,17.31,0
324219.1165,1440.88,1.905538605,33.33,7.95,3.68,5.93,5.54,1
239318.3161,1817.51,2.396029739,39.32,6.96,3.42,5.55,18.16,0
329972.2498,1406.02,2.28761671,54.95,6.71,5.51,7.75,43.94,0
209251.238,1457.32,1.455427405,45.73,4.9,4.03,0.8,36.09,0
333793.7857,1498.62,1.535401783,34.08,8.61,6.96,10.0,14.47,1
382471.2411,1181.63,1.41559203,59.36,5.35,4.26,5.01,0.06,1
608409.4563,1259.23,3.765259306,12.62,7.9,6.38,1.25,4.64,0
288145.2699,550.0,2.864056538,55.2,2.74,3.61,1.71,22.58,1
714083.0738,1532.97,1.824873254,65.69,7.84,5.28,7.98,9.39,0
170728.7881,841.15,1.308683588,22.73,5.22,3.58,5.29,2.85,1
97646.83316,1125.42,1.0,9.64,4.63,2.87,1.13,18.25,0
502951.2248,1238.53,3.053706147,42.94,6.8,5.44,9.34,7.42,0
437886.321,1183.87,1.098274888,38.03,8.85,6.66,0.19,8.21,0
106959.66,724.56,1.88046612,25.11,6.21,3.17,7.54,16.81,0
134650.013,1164.17,2.647300829,51.56,5.51,2.55,6.05,12.84,0
477320.8515,800.24,4.248506036,27.28,9.85,5.41,3.04,7.99,0
320726.3276,1786.61,1.863391522,17.74,5.86,5.42,4.45,4.07,0
215617.7792,707.78,1.0,51.71,7.62,4.17,7.52,34.67,0
256768.3487,1326.33,1.951293751,70.28,6.59,5.83,8.83,35.28,1
597561.8821,1427.45,2.947798497,30.83,8.77,5.86,8.18,10.83,0
363786.1727,1601.53,1.310650067,37.84,6.64,3.68,5.38,5.56,1
256432.41,797.3,1.649498194,27.01,7.09,8.42,9.79,7.66,0
287104.5116,550.0,3.059713017,12.74,7.76,6.75,4.64,7.45,1
382986.1356,1487.75,1.96997702,52.23,5.25,4.6,5.94,19.61,0
609953.1005,1299.92,3.254882042,4.53,10.0,7.84,10.0,8.29,0
164784.6152,550.0,1.0,21.83,6.91,3.72,4.32,7.37,0
270220.6987,626.54,3.411808313,55.37,5.78,8.3,8.11,41.51,0
116809.1831,550.0,2.169073686,40.41,4.29,2.28,8.68,38.35,1
691877.0097,1482.85,3.356286856,19.69,10.0,9.12,5.21,10.93,1
190679.4116,1572.67,2.568497877,3.27,5.76,5.15,3.81,35.23,0
212746.8088,679.57,1.093525573,46.36,7.35,3.8,2.49,4.22,0
219685.3454,961.63,1.0,23.42,4.35,4.01,6.83,12.8,0
191094.1163,1032.15,1.746372783,5.58,5.77,3.9,4.56,41.37,0
244632.8005,1091.18,1.316688351,43.88,5.71,4.51,6.21,28.52,0
576780.8894,1423.76,1.251325454,33.88,9.58,7.77,9.86,20.74,0
135803.542,550.0,1.0,30.29,5.79,2.31,6.6,7.23,0
465446.4607,1724.17,2.755685558,3.21,6.39,8.6,9.64,12.19,0
458499.8035,881.16,3.56875541,21.01,10.0,8.48,8.0,29.89,0
339288.0054,550.0,2.997413374,40.19,6.99,1.8,2.54,1.0,0
120656.4199,550.0,1.292995806,63.59,5.43,3.39,8.84,29.97,1
323195.0317,1064.35,1.0,1.84,5.97,5.86,10.0,12.47,1
546443.9519,1607.84,1.713267348,34.17,9.18,6.61,5.46,21.75,0
562266.5537,1527.91,3.126106742,28.86,8.8,7.38,9.75,4.28,1
201588.9212,550.0,1.804812959,40.76,6.83,4.03,1.34,19.43,1
283605.4848,1076.92,1.0,28.23,3.84,5.44,7.91,8.37,0
163869.4855,550.0,1.684693835,7.46,6.67,4.48,4.22,15.13,0
252574.0625,1689.01,1.285504424,46.98,5.88,5.85,5.91,17.58,0
139508.8518,674.92,1.482465766,87.5,2.63,5.85,8.34,19.77,1
467961.8684,565.46,2.443164133,30.3,8.15,7.78,6.09,2.29,0
386188.4407,1743.78,1.0,31.96,7.07,4.68,8.39,9.72,0
164483.0394,768.26,1.747468239,46.28,6.25,1.6,2.47,14.54,0
364356.9769,1297.08,1.0,58.74,7.99,4.74,6.79,37.69,0
344078.7362,858.81,2.840918335,29.75,6.39,5.52,3.67,28.27,0
196032.289,550.0,1.168319708,4.97,6.72,3.63,3.03,39.4,0
394713.9116,965.69,2.995738568,55.69,7.95,4.97,8.89,13.75,0
208564.8321,550.0,1.635596376,56.27,5.93,5.31,3.33,27.74,0
438846.4077,733.82,2.977502516,32.07,5.8,4.6,1.08,0.89,0
395909.7504,564.0,1.591763299,21.15,7.45,6.04,10.0,2.27,0
330299.8118,1237.24,1.478187067,22.88,9.35,4.29,6.97,13.49,0
252942.5077,550.0,3.565022541,32.06,6.07,4.69,9.16,18.45,0
166518.0819,852.32,1.835820184,21.4,8.03,7.98,9.24,34.43,0
364861.8592,711.62,1.8970336,15.09,10.0,4.27,6.01,2.49,1
398669.8832,1912.38,2.564632298,41.58,10.0,6.25,7.71,14.38,0
144240.8553,550.0,1.688837923,14.29,2.58,3.14,6.53,3.25,1
327410.5192,1051.52,2.63858427,50.93,9.56,4.24,10.0,30.19,0
229456.1673,586.53,1.026596463,2.47,5.54,3.45,0.59,16.9,0
181675.5726,885.62,1.226401221,5.33,8.79,4.28,4.7,28.99,0
243841.9274,614.09,1.0,50.68,4.37,5.93,2.05,7.57,0
204468.4431,550.0,1.0,49.56,10.0,8.11,6.86,1.73,0
461615.7067,806.9,4.388438958,47.38,7.43,6.69,3.96,17.57,0
291340.4072,1324.76,2.031773639,0.53,10.0,5.61,3.37,28.77,1
517884.4598,1693.55,3.372208169,11.62,6.76,6.05,5.0,22.02,0
128107.9482,558.97,1.139538519,17.34,6.86,2.93,3.14,24.26,0
334203.7175,945.19,1.0,7.87,6.99,5.1,8.95,15.37,0
429059.6586,1532.61,2.363318598,41.13,5.54,4.91,6.91,27.41,0
649626.5373,1634.97,3.330735187,53.4,9.19,5.23,7.84,19.77,0
268927.7861,550.0,2.685210629,14.79,7.6,8.67,7.65,13.41,0
329232.3675,1002.7,1.207103091,3.87,8.65,6.03,4.36,3.63,1
298393.5383,1389.32,1.932042881,22.56,10.0,5.09,4.98,5.71,1
238598.1583,950.91,1.355339655,9.5,2.58,2.62,7.33,27.47,0
174594.5713,550.0,1.441232582,4.63,4.52,5.36,6.4,5.53,1
348533.4625,1021.58,3.790983724,39.76,9.08,5.41,7.96,25.35,0
195395.1853,1058.54,2.166310866,1.56,7.55,4.84,8.95,10.84,0
207562.4052,832.15,2.66667281,34.82,5.04,3.88,5.92,6.5,0
222458.8726,748.24,1.390644092,7.19,9.69,6.94,5.87,8.84,0
184064.8596,550.0,1.588792207,2.77,8.07,4.06,5.45,48.62,0
109342.557,550.0,1.0,48.14,4.31,1.28,4.96,9.87,0
135762.7724,690.85,2.196792687,41.93,8.0,4.97,5.44,22.01,0
378016.2366,1761.01,2.118931521,37.47,7.28,5.54,8.48,31.34,0
135637.489,550.0,1.052838097,4.84,9.51,6.05,8.36,18.78,0
260655.36,1046.69,2.355800961,16.44,10.0,7.1,4.42,13.98,0
326517.4819,1282.25,3.294097827,27.25,8.6,4.35,5.64,27.75,0
315021.7668,1083.33,2.114296646,9.09,7.12,4.83,10.0,0.97,0
382106.8186,1003.86,1.251391429,29.61,6.85,3.16,10.0,10.88,0
337437.9892,550.0,1.164600294,24.7,8.08,4.49,2.16,17.31,0
338867.9445,737.53,2.329808865,43.53,6.39,6.11,6.68,17.91,0
156375.4648,550.0,1.527161136,46.26,2.67,2.16,6.14,37.1,1
212646.0281,1241.82,1.0,23.26,6.07,7.54,7.92,8.72,1
394191.4072,1040.56,1.0,8.89,10.0,8.66,10.0,12.19,0
410418.3467,1438.6,1.972614097,8.61,9.09,6.77,7.98,10.67,1
434991.6789,939.05,3.805854238,50.81,5.2,6.87,6.09,1.66,0
591424.2005,1339.86,1.879798173,48.16,9.41,7.2,9.83,13.5,0
138576.4811,774.59,1.0,45.25,7.43,3.95,4.65,16.31,1
377699.5036,1929.33,1.394195228,59.68,9.81,5.29,8.39,25.89,0
486386.3734,1488.2,4.475944717,18.47,8.47,7.47,8.07,1.14,0
498208.2619,2115.54,2.70300501,35.47,6.95,6.44,8.8,30.55,0
158341.8859,1066.74,1.462896695,26.64,7.2,1.98,2.45,24.37,0
148633.5207,550.0,2.398800329,30.9,5.2,1.83,1.96,41.6,0
460878.5145,826.87,2.960604077,1.75,6.83,5.49,4.58,31.39,0
455430.4253,1357.84,1.318678599,47.18,6.53,7.54,6.53,19.04,0
282404.5476,1156.97,2.01838007,18.81,6.7,2.82,6.59,27.87,0
113167.6128,550.0,1.064643868,8.28,5.93,3.36,5.46,43.13,1
206841.4109,550.0,1.507275576,32.95,6.05,2.75,5.92,8.0,0
578051.277,1302.97,3.297728932,47.03,10.0,7.81,7.52,39.79,1
266078.998,1856.18,3.158665922,7.26,5.63,7.56,4.89,7.81,0
375742.0057,1063.04,2.105705566,38.75,8.12,6.64,10.0,8.28,0
266190.2215,1038.6,3.326911585,45.01,5.06,4.14,3.36,31.22,1
251463.4563,1686.82,1.057314862,46.2,7.39,6.37,8.82,40.39,1
361506.0277,550.0,3.465362174,23.43,6.93,5.31,7.05,18.39,1
346632.8721,1385.14,3.075106684,12.7,9.43,5.82,5.92,8.11,0
562084.7515,915.54,3.231895691,13.59,6.79,6.11,9.67,13.75,1
645131.9324,2233.04,3.219952108,10.99,10.0,5.45,7.58,5.5,1
205880.9663,1016.62,1.0,22.6,7.76,4.79,4.09,17.39,0
363161.8753,1423.75,1.708664799,41.92,5.55,6.8,5.36,12.51,1
359643.3157,1016.53,2.37110005,39.09,4.95,9.62,10.0,17.14,1
287941.7178,1153.8,3.53381462,28.6,8.82,5.13,2.87,17.16,1
109834.0198,834.66,1.0,31.59,7.24,5.67,9.72,12.31,0
185377.3079,631.39,1.203684543,9.73,5.88,5.85,6.7,22.67,1
207302.7121,550.0,1.0,54.91,7.78,4.14,4.54,1.68,1
497093.5765,817.6,3.678763092,1.17,9.18,4.03,5.71,10.34,1
433254.7866,983.44,3.3910436,24.73,5.92,6.26,2.77,20.58,1
419409.8298,1601.72,2.088294235,34.09,8.22,8.47,3.61,12.62,1
129334.4378,659.64,1.0,38.87,4.04,3.57,6.3,8.7,1
109940.888,965.05,1.699108019,52.21,8.95,5.06,6.21,12.42,0
111070.1369,1143.71,1.7993822,22.98,5.16,5.3,2.03,5.3,0
406264.4939,952.63,3.208535306,26.62,7.08,4.32,9.36,2.2,0
453280.3186,2670.46,1.0,22.08,5.97,4.93,1.36,5.65,1
484590.9808,1175.07,3.083469021,26.41,8.58,4.79,10.0,11.09,0
263985.8704,550.0,1.174417485,5.91,3.83,1.27,6.33,45.95,0
287378.1335,912.66,2.653627323,13.39,8.23,7.33,6.42,18.85,1
155245.5635,550.0,1.0,31.0,6.09,4.85,8.38,15.2,0
220214.6421,550.0,1.897086791,24.77,6.35,4.54,4.6,41.95,0
611797.062,1437.56,2.927257208,16.21,9.02,4.32,3.85,19.91,1
466229.3639,1756.32,3.018148277,25.71,7.25,4.07,8.84,7.74,1
200768.8166,550.0,2.572840609,32.52,5.61,3.87,1.14,4.81,0
295492.6005,1589.14,2.418080215,78.42,7.56,7.02,10.0,0.11,1
304321.73,1325.42,1.0,33.44,7.57,3.15,7.22,22.0,1
292921.509,1361.23,1.92258022,42.52,6.92,7.47,7.59,24.28,0
142740.4811,550.0,1.121421973,25.56,5.25,3.76,3.4,16.46,0
646526.0787,1924.5,4.75024031,5.92,9.0,8.96,10.0,31.24,1
229002.2247,876.31,2.557324273,30.62,7.42,6.58,9.46,19.86,0
193604.4884,1000.08,1.975327735,15.15,6.16,4.67,2.04,21.75,0
436066.8884,1305.92,1.0,21.84,7.99,6.94,6.97,6.17,0
145605.9049,550.0,1.0,14.51,10.0,5.13,7.03,27.23,1
584060.7653,1375.64,3.448992125,64.46,6.91,7.37,8.07,28.17,0
228217.1805,1557.14,1.179427862,34.25,7.29,5.71,9.12,28.92,0
102550.9162,561.99,1.0,16.54,5.46,3.57,4.01,35.88,1
382816.8382,1542.26,1.276054731,45.74,6.68,5.2,8.67,31.53,0
360527.6946,1464.41,1.315608478,34.62,5.39,3.83,6.63,17.64,0
376483.678,645.07,2.012936551,15.49,8.49,7.87,9.51,25.89,0
173453.0226,586.27,1.0,18.49,8.54,5.77,1.61,39.04,1
254639.4274,1350.43,2.340889636,0.68,6.72,5.02,7.27,7.76,0
483449.2151,2090.48,1.0,11.08,10.0,3.81,3.96,7.27,1
192489.5084,1237.2,1.0,58.78,7.31,3.61,6.36,2.32,1
214842.9478,688.88,1.755626137,57.95,6.32,6.48,8.03,0.03,1
216365.0686,1002.01,1.940273697,19.42,6.24,1.75,5.28,5.38,0
175080.1936,1118.5,1.0,11.84,7.65,2.08,8.22,7.53,0
188820.579,637.9,1.591412517,3.82,5.3,6.35,6.7,23.91,0
227140.276,1504.02,2.026993277,6.79,6.53,4.36,10.0,22.5,0
409719.3827,1128.66,1.912925825,11.49,5.13,9.61,5.69,6.52,1
306771.0113,1351.0,1.987571678,60.26,7.07,7.85,6.09,8.75,0
304817.7262,1157.68,1.025736516,3.04,6.35,5.82,10.0,7.93,1
277979.9734,550.0,2.03680998,67.46,8.21,2.91,10.0,26.15,0
140708.0612,550.0,1.0,6.33,6.1,6.89,9.28,3.19,0
388066.3842,947.97,2.259402287,30.08,6.66,2.87,6.68,9.06,1
